DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUL,10,0,10.99,27.73,0.85,8.99,11.27,2.51,42.1,20.74,65.22,625.46,7.37
JUL,10,1,15.84,9.75,0.42,8.2,9.18,1.21,151.6,20.48,66.71,625.3,NA
JUL,10,2,16.03,8.46,0.4,10.17,5.06,2.36,219.02,19.36,79.28,625.06,NA
JUL,10,3,16.54,7.11,0.43,9.65,7.29,1.54,291.23,19.02,82.49,624.82,4.31
JUL,10,4,14.86,6.26,0.4,12.05,10.2,1.63,334.47,18.58,81.53,624.54,NA
JUL,10,5,16.91,5.71,0.4,12.36,5.1,1.58,306.62,18.34,81.99,624.52,1.99
JUL,10,6,14.27,5.63,0.46,14.66,0.67,1.63,294.03,18.26,82.34,624.57,NA
JUL,10,7,16.42,5.51,0.68,12.73,20.56,1.47,291.83,18.16,82.53,624.81,12.74
JUL,10,8,14.51,5.6,1.64,13.86,31.84,1.06,272.61,18.63,81.35,625.11,9.46
JUL,10,9,15.46,5.38,0.84,13.62,40.91,1.23,6.32,19.11,78.21,625.42,9.62
JUL,10,10,14.6,8.22,0.65,13.2,39.81,1.36,60.58,19.74,76.37,625.68,13.65
JUL,10,11,12.52,35.04,0.59,13.72,45.11,1.32,126.09,21.86,67.05,625.68,34.16
JUL,10,12,17.25,9.68,0.82,15.83,61.89,1.55,182.27,22.34,64.09,625.53,35.87
JUL,10,13,17.23,7.19,1.08,17.56,54.05,1.86,218.08,22.26,65.68,625.17,21.66
JUL,10,14,22.28,5.99,0.9,16.84,43.52,1.82,205.31,23.71,54.97,624.71,2.28
JUL,10,15,25.41,5.62,0.77,15.19,NA,2.21,230.59,25.25,52.53,624.03,1.28
JUL,10,16,21,5.13,0.83,18.39,54.1,2.66,234.55,24.45,55.6,623.86,11.68
JUL,10,17,19.68,5.11,0.78,17.68,35.37,3.03,225.14,22.76,64.86,623.72,11.42
JUL,10,18,20.39,4.98,0.84,16.63,64.92,2.21,216.81,22.99,66.19,623.64,1.44
JUL,10,19,23.29,4.86,0.73,15.23,22.29,1.61,146.91,22.24,69.5,623.79,13.09
JUL,10,20,18.07,14.43,0.59,14.41,24.57,2.25,76.13,21.46,71.41,624.08,7.16
JUL,10,21,13.32,31.51,0.49,16.73,16.4,2.7,82,20.17,73.29,624.52,NA
JUL,10,22,12.64,26.38,0.5,15.48,40.11,2.7,83.13,19.81,75.88,625.06,25.69
JUL,10,23,13.86,19.63,0.48,12.42,34.87,2.05,91.92,19.71,76.16,625.39,12.39
JUL,11,0,12.01,38.77,1.58,14.65,23.35,2.49,93.71,19.55,77.97,625.4,17.2
JUL,11,1,12.53,13.15,0.62,15.14,25.1,2.9,106.96,18.98,82.27,625.15,20.25
JUL,11,2,13.38,9.28,0.51,14.34,19.72,2.42,97.04,18.05,85.42,624.84,8.99
JUL,11,3,12.97,15.4,0.48,12.56,9.44,1.84,70.63,18.18,85.58,624.44,NA
JUL,11,4,14.31,14.24,0.48,12.49,16.37,0.94,243.29,18.39,85.03,624.46,10.25
JUL,11,5,12.49,8.29,0.55,15.2,12.42,1.67,284.34,18.15,85.98,624.49,12.74
JUL,11,6,12.62,7.49,0.71,14.93,15.53,1.99,302.25,18.05,86.73,624.63,14.21
JUL,11,7,14.52,6.03,0.87,14.06,12.82,2.09,289.74,17.27,88.27,625.13,NA
JUL,11,8,14.52,5.21,0.99,14.67,7.8,1.4,295.67,17.13,88.57,625.47,3.01
JUL,11,9,13.98,4.88,1.09,14.68,2.12,1.41,272.37,17.69,87.91,625.8,NA
JUL,11,10,15.29,4.71,1.31,14.48,4.57,1.83,273.65,17.98,86.2,626.04,NA
JUL,11,11,16.96,4.51,0.93,12.26,14.59,0.85,286.31,18.57,84.22,626.02,1.43
JUL,11,12,17.79,4.51,0.89,13,5.76,1.39,291.96,19.33,78.16,625.77,2.41
JUL,11,13,17.31,4.35,0.97,13.89,7.31,1.58,265.83,20.05,73.94,625.33,3.23
JUL,11,14,18.94,4.4,0.99,14.62,11.89,1.49,270.44,20.75,72.5,624.79,6.27
JUL,11,15,23.82,4.1,0.91,13.07,38.89,1.44,283.16,22.05,68.08,624.15,6.62
JUL,11,16,29.51,4.17,0.68,12.03,29.29,1.46,281.06,23.35,61.89,623.57,5.52
