DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUNIO,4,12,0.050,0.026,0.008,1.069,44,17,0.007
JUNIO,4,13,0.046,0.030,0.008,1.062,26,12,0.007
JUNIO,4,14,0.045,0.035,0.008,1.055,51,11,0.007
JUNIO,4,15,0.044,0.040,0.008,1.047,52,8,0.006
JUNIO,4,16,0.046,0.043,0.008,1.036,57,14,0.006
JUNIO,4,17,0.046,0.046,0.008,1.027,57,13,0.006
JUNIO,4,18,0.044,0.046,0.008,1.021,49,16,0.006
JUNIO,4,19,0.043,0.046,0.008,1.019,47,20,0.007
JUNIO,4,20,0.035,0.044,0.008,1.017,57,22,0.009
JUNIO,4,21,0.030,0.042,0.008,1.019,49,22,0.011
JUNIO,4,22,0.031,0.040,0.008,1.020,41,23,0.009
JUNIO,4,23,0.025,0.037,0.008,1.028,38,28,0.012
JUNIO,5,0,0.020,0.034,0.008,1.035,41,33,0.014
JUNIO,5,1,0.024,0.032,0.008,1.040,44,27,0.012
JUNIO,5,2,0.021,0.029,0.008,1.044,38,33,0.011
JUNIO,5,3,0.022,0.026,0.008,1.046,43,51,0.008
JUNIO,5,4,0.022,0.024,0.008,1.047,32,39,0.009
JUNIO,5,5,0.020,0.023,0.008,1.046,32,35,0.009
JUNIO,5,6,0.017,0.021,0.008,1.047,27,26,0.011
JUNIO,5,7,0.012,0.020,0.008,1.056,27,22,0.014
JUNIO,5,8,0.016,0.019,0.008,1.065,36,21,0.013
JUNIO,5,9,0.026,0.019,0.008,1.075,46,37,0.011
JUNIO,5,10,0.035,0.021,0.008,1.081,46,30,0.009
JUNIO,5,11,0.046,0.024,0.008,1.082,89,25,0.007
JUNIO,5,12,0.049,0.028,0.008,1.082,63,19,0.007
JUNIO,5,13,0.056,0.032,0.008,1.083,46,16,0.007
JUNIO,5,14,0.061,0.038,0.008,1.083,35,12,0.008
JUNIO,5,15,0.065,0.044,0.008,1.072,32,9,0.008
JUNIO,5,16,0.073,0.051,0.008,1.061,31,8,0.008
JUNIO,5,17,0.069,0.057,0.008,1.050,37,12,0.008
JUNIO,5,18,0.067,0.061,0.008,1.042,35,14,0.007
JUNIO,5,19,0.064,0.063,0.008,1.045,30,17,0.008
JUNIO,5,20,0.039,0.062,0.009,1.056,35,31,0.010
JUNIO,5,21,0.032,0.059,0.010,1.066,63,30,0.012
JUNIO,5,22,0.032,0.055,0.010,1.069,55,32,0.011
JUNIO,5,23,0.034,0.051,0.010,1.070,45,33,0.010
JUNIO,6,0,0.040,0.047,0.010,1.069,38,29,0.008
JUNIO,6,1,0.027,0.042,0.012,1.066,32,30,0.014
JUNIO,6,2,0.025,0.037,0.013,1.065,31,36,0.010
JUNIO,6,3,0.024,0.032,0.013,1.059,23,28,0.009
JUNIO,6,4,0.025,0.030,0.014,1.045,26,24,0.010
JUNIO,6,5,0.021,0.029,0.015,1.032,29,24,0.012
JUNIO,6,6,0.023,0.027,0.016,1.027,42,25,0.010
JUNIO,6,7,0.018,0.025,0.016,1.032,33,20,0.012
JUNIO,6,8,0.017,0.022,0.016,1.046,32,18,0.014
JUNIO,6,9,0.029,0.023,0.016,1.059,77,20,0.011
JUNIO,6,10,0.040,0.024,0.016,1.073,66,22,0.010
JUNIO,6,11,0.048,0.027,0.017,1.083,57,25,0.010
JUNIO,6,12,0.053,0.031,0.017,1.091,53,23,0.009
JUNIO,6,13,NA,NA,NA,1.101,52,21,NA
JUNIO,6,14,NA,NA,NA,1.112,54,18,NA
JUNIO,6,15,NA,NA,NA,NA,64,19,NA
JUNIO,6,16,NA,NA,NA,NA,65,28,NA
JUNIO,6,17,NA,NA,NA,NA,47,31,NA
JUNIO,6,18,NA,NA,NA,NA,26,36,NA
JUNIO,6,19,NA,NA,NA,NA,32,35,NA
JUNIO,6,20,NA,NA,NA,NA,35,40,NA
JUNIO,6,21,NA,NA,NA,NA,48,41,NA
JUNIO,6,22,NA,NA,NA,NA,54,43,NA
JUNIO,6,23,NA,NA,NA,NA,51,36,NA
JUNIO,7,0,NA,NA,NA,NA,50,34,NA
JUNIO,7,1,NA,NA,NA,NA,45,32,NA
JUNIO,7,2,NA,NA,NA,NA,38,30,NA
JUNIO,7,3,NA,NA,NA,NA,35,25,NA
JUNIO,7,4,NA,NA,NA,NA,28,24,NA
JUNIO,7,5,NA,NA,NA,NA,28,26,NA
JUNIO,7,6,NA,NA,NA,NA,30,24,NA
JUNIO,7,7,NA,NA,NA,NA,37,26,NA
