DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
JUL,13,18,48.49,NA,0.447,0.70,36,20
JUL,13,19,50.20,NA,0.468,4.30,30,20
JUL,13,20,49.81,NA,0.460,1.07,25,20
JUL,13,21,46.76,NA,0.438,3.22,23,21
JUL,13,22,42.35,NA,0.425,3.81,23,21
JUL,13,23,36.22,NA,0.409,2.93,23,21
JUL,14,0,30.35,NA,0.385,2.49,23,21
JUL,14,1,24.02,NA,0.362,2.84,24,21
JUL,14,2,19.84,NA,0.348,3.50,24,21
JUL,14,3,17.30,NA,0.309,1.23,24,22
JUL,14,4,14.94,NA,0.279,3.43,25,22
JUL,14,5,13.25,NA,0.275,2.70,25,22
JUL,14,6,11.48,NA,0.277,3.02,25,23
JUL,14,7,10.76,NA,0.293,5.06,26,23
JUL,14,8,9.84,NA,0.346,4.17,26,23
JUL,14,9,10.05,NA,0.377,4.09,27,24
JUL,14,10,11.54,NA,0.410,3.85,28,25
JUL,14,11,14.87,NA,0.440,3.52,29,26
JUL,14,12,19.56,NA,0.459,3.02,29,27
JUL,14,13,25.48,NA,0.488,3.65,29,28
JUL,14,14,31.15,NA,0.499,2.99,30,29
JUL,14,15,37.33,NA,0.497,3.08,29,29
JUL,14,16,44.52,NA,0.469,1.97,28,28
JUL,14,17,51.25,NA,0.471,2.22,31,28
JUL,14,18,56.14,NA,0.451,2.15,34,28
JUL,14,19,57.80,NA,0.438,4.16,34,27
JUL,14,20,58.05,NA,0.426,3.01,33,27
JUL,14,21,56.27,NA,0.411,3.27,34,26
JUL,14,22,53.61,NA,0.404,2.92,34,26
JUL,14,23,49.08,NA,0.385,2.07,34,26
JUL,15,0,43.91,NA,0.371,2.06,34,26
JUL,15,1,39.01,NA,0.333,1.79,33,26
JUL,15,2,32.42,NA,0.311,0.20,32,26
JUL,15,3,27.97,NA,0.279,2.28,32,25
JUL,15,4,23.18,NA,0.254,0.87,32,25
JUL,15,5,19.05,NA,0.221,6.37,32,25
JUL,15,6,15.05,NA,0.210,8.87,32,25
JUL,15,7,12.95,NA,0.242,8.51,32,25
JUL,15,8,11.87,NA,0.270,7.17,33,25
JUL,15,9,10.62,NA,0.322,6.92,31,25
JUL,15,10,11.50,NA,0.362,4.74,31,24
JUL,15,11,13.40,NA,0.395,4.77,31,23
JUL,15,12,18.02,NA,0.443,1.83,32,24
JUL,15,13,24.21,NA,0.498,4.13,32,23
JUL,15,14,30.90,NA,0.516,3.66,32,23
JUL,15,15,37.08,NA,0.498,3.47,32,23
JUL,15,16,40.42,NA,0.495,5.01,33,23
JUL,15,17,41.41,NA,0.498,7.59,31,24
JUL,15,18,43.06,NA,0.498,5.93,27,24
JUL,15,19,42.34,NA,0.500,4.21,27,23
JUL,15,20,40.46,NA,0.499,4.47,27,23
JUL,15,21,37.81,NA,0.465,3.81,26,24
JUL,15,22,35.31,NA,0.441,2.38,26,24
JUL,15,23,31.47,NA,0.422,2.74,26,24
JUL,16,0,28.61,NA,0.395,2.95,26,24
JUL,16,1,28.08,NA,0.344,4.54,27,24
JUL,16,2,26.18,NA,0.305,3.50,27,24
JUL,16,3,26.67,NA,0.272,3.82,28,24
JUL,16,4,25.71,NA,0.232,4.21,28,24
JUL,16,5,22.71,NA,0.209,4.18,28,24
JUL,16,6,18.52,NA,0.222,10.19,28,24
JUL,16,7,15.57,NA,0.290,12.05,28,24
JUL,16,8,15.08,NA,0.350,10.06,27,24
JUL,16,9,15.67,NA,0.383,4.96,28,25
JUL,16,10,17.28,NA,0.416,3.80,28,25
JUL,16,11,17.84,NA,0.458,4.47,27,25
JUL,16,12,20.13,NA,0.469,1.04,27,23
JUL,16,13,24.53,NA,0.481,0.20,26,23
JUL,16,14,29.88,NA,0.476,0.82,25,22
JUL,16,15,35.79,NA,0.424,1.73,25,22
JUL,16,16,39.69,NA,0.371,0.20,25,21
JUL,16,17,41.87,NA,0.344,0.20,25,21
JUL,16,18,42.40,NA,0.317,0.60,24,20
JUL,16,19,39.70,NA,0.291,4.50,24,20
JUL,16,20,35.93,NA,0.345,14.32,24,20
JUL,16,21,32.71,NA,0.451,16.37,25,20
JUL,16,22,28.52,NA,0.469,7.72,26,20
JUL,16,23,24.08,17.86,0.458,7.44,27,21
JUL,17,0,18.88,17.77,0.457,5.43,28,21
JUL,17,1,13.71,30.33,0.469,11.02,28,21
JUL,17,2,10.18,36.48,0.513,9.58,30,22
JUL,17,3,9.32,43.48,0.543,9.24,30,23
JUL,17,4,9.32,42.93,0.472,5.19,31,24
JUL,17,5,7.58,42.57,0.357,4.21,31,24
JUL,17,6,6.43,43.47,0.367,7.61,31,24
JUL,17,7,5.27,44.24,0.424,8.68,32,24
JUL,17,8,6.53,47.20,0.443,6.53,33,24
JUL,17,9,9.50,50.63,0.460,4.47,33,25
JUL,17,10,12.82,51.99,0.421,0.66,33,25
JUL,17,11,15.93,51.41,0.382,1.65,33,25
JUL,17,12,19.67,51.64,0.392,2.32,33,24
JUL,17,13,24.53,51.92,0.399,1.93,33,25
JUL,17,14,29.50,52.02,0.366,2.49,33,25
JUL,17,15,34.05,52.73,0.308,1.99,33,25
JUL,17,16,36.45,53.21,0.287,0.54,32,25
JUL,17,17,36.66,51.63,0.258,0.93,32,25
JUL,17,18,37.11,53.95,0.258,0.20,32,25
JUL,17,19,36.95,53.41,0.270,1.59,32,25
JUL,17,20,34.55,54.68,0.301,4.39,32,25
JUL,17,21,31.33,54.22,0.302,3.68,32,25
JUL,17,22,27.39,52.60,0.306,4.84,31,25
JUL,17,23,23.95,51.62,0.298,4.61,31,25
JUL,18,0,21.35,53.36,0.286,1.45,30,25
JUL,18,1,19.38,46.24,0.285,1.27,29,25
JUL,18,2,15.89,40.95,0.275,2.99,28,24
JUL,18,3,13.61,35.01,0.296,5.74,27,23
JUL,18,4,11.81,35.22,0.339,3.13,26,22
JUL,18,5,10.18,35.53,0.328,3.64,26,22
JUL,18,6,9.27,34.70,0.321,4.69,26,21
JUL,18,7,7.98,35.27,0.347,5.59,26,21
JUL,18,8,7.20,36.84,0.367,5.37,26,21
JUL,18,9,7.76,35.02,0.373,4.80,25,21
JUL,18,10,9.62,36.38,0.380,2.00,26,21
JUL,18,11,12.26,37.54,0.344,1.27,26,22
JUL,18,12,16.42,37.23,0.271,0.20,26,22
JUL,18,13,22.32,36.34,0.275,0.49,25,22
JUL,18,14,28.72,35.67,0.296,0.20,25,21
JUL,18,15,32.68,35.13,0.292,0.81,25,21
JUL,18,16,34.84,34.68,0.277,0.20,25,21
JUL,18,17,36.55,35.49,0.282,3.18,25,21
JUL,18,18,37.93,35.49,0.298,1.70,25,21
JUL,18,19,37.41,36.93,0.299,0.85,25,22
JUL,18,20,35.18,36.61,0.308,3.44,25,21
JUL,18,21,30.94,37.26,0.464,4.48,26,21
JUL,18,22,25.06,37.01,0.482,5.01,26,22
JUL,18,23,21.75,34.04,0.469,7.83,26,22
JUL,19,0,19.43,32.49,0.463,5.30,26,21
JUL,19,1,16.78,30.18,0.456,6.23,26,22
JUL,19,2,13.34,29.08,0.447,4.93,27,22
JUL,19,3,9.99,27.31,0.445,3.68,27,22
JUL,19,4,7.79,26.05,0.436,6.04,28,22
JUL,19,5,6.13,25.38,0.283,7.76,28,23
JUL,19,6,5.48,27.83,0.258,8.45,30,23
JUL,19,7,4.68,29.57,0.285,7.98,30,24
JUL,19,8,4.67,28.73,0.330,6.58,31,24
JUL,19,9,5.63,29.96,0.373,7.04,31,24
JUL,19,10,8.40,29.64,0.380,1.88,31,24
JUL,19,11,11.80,29.66,0.385,1.50,32,24
JUL,19,12,16.06,30.50,0.407,2.41,32,24
JUL,19,13,20.59,31.53,0.419,1.55,33,25
JUL,19,14,25.70,31.93,0.419,1.57,33,25
JUL,19,15,31.03,32.42,0.444,1.04,33,25
JUL,19,16,35.16,32.64,0.416,1.01,33,25
JUL,19,17,35.29,31.50,0.403,0.62,34,25
JUL,19,18,34.06,30.17,0.454,9.82,35,25
JUL,19,19,32.35,30.17,0.492,6.16,35,25
JUL,19,20,29.30,29.95,0.501,8.29,36,25
JUL,19,21,26.80,27.65,0.559,9.82,34,25
JUL,19,22,24.08,27.38,0.567,3.38,34,25
JUL,19,23,21.24,28.07,0.533,2.42,33,24
JUL,20,0,18.36,28.98,0.518,0.20,32,24
JUL,20,1,18.06,29.68,0.474,2.89,32,23
JUL,20,2,16.81,31.11,0.404,1.97,31,23
JUL,20,3,15.52,32.70,0.355,5.05,31,23
JUL,20,4,15.26,NA,0.316,4.98,30,23
JUL,20,5,13.61,NA,0.238,2.20,30,22
JUL,20,6,11.22,NA,0.221,4.76,29,22
JUL,20,7,8.72,NA,0.224,6.97,28,21
JUL,20,8,6.90,NA,0.301,8.35,27,21
JUL,20,9,5.07,NA,0.384,7.93,27,20
JUL,20,10,4.94,NA,0.458,6.30,27,20
JUL,20,11,7.01,NA,0.496,3.30,27,20
JUL,20,12,9.46,NA,0.516,1.85,27,20
JUL,20,13,13.96,NA,0.550,3.93,27,21
JUL,20,14,20.50,NA,0.583,3.80,28,21
JUL,20,15,25.50,NA,0.580,2.49,29,22
JUL,20,16,31.82,NA,0.519,1.22,29,23
JUL,20,17,36.99,NA,0.452,1.00,29,24
JUL,20,18,38.37,NA,0.393,1.45,29,24
JUL,20,19,37.78,NA,0.371,2.33,34,25
JUL,20,20,37.00,NA,0.359,1.52,37,25
JUL,20,21,34.70,NA,0.332,0.32,37,25
JUL,20,22,29.99,NA,0.293,1.87,37,25
JUL,20,23,26.85,NA,0.280,3.91,37,25
JUL,21,0,22.35,NA,0.266,2.26,37,25
JUL,21,1,17.84,NA,0.259,2.17,37,25
JUL,21,2,16.96,NA,0.258,4.78,37,25
JUL,21,3,15.82,7.91,0.250,4.49,38,26
JUL,21,4,13.80,7.60,0.256,4.36,38,26
JUL,21,5,12.50,7.32,0.266,3.69,38,26
JUL,21,6,11.90,7.11,0.278,3.04,38,27
JUL,21,7,10.02,6.97,0.286,3.43,38,27
JUL,21,8,9.44,6.84,0.323,5.37,37,27
