DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
JUN,8,22,15.35,7.37,0.242,8.39,32.88,2.65,305.62,21.97,45.74,623.3,4.93
JUN,8,23,13.46,2.11,0.122,10.55,50.21,2.44,212.66,20.4,55.5,623.92,1.74
JUN,9,0,14.8,1.51,0.072,7.86,53.69,2.59,231.46,18.19,68.73,624.16,1.9
JUN,9,1,17.15,1.06,0.032,5.56,31.34,2.86,277.73,18.04,67.48,624.01,5.25
JUN,9,2,15.25,0.83,0.022,6,29.65,2.52,260.54,17.04,71.28,623.56,5.37
JUN,9,3,12.12,0.93,0.022,7.98,33.14,2.25,250.46,16.37,74.31,623.36,5.46
JUN,9,4,11.81,0.92,0.012,8.43,30.2,2.4,260.09,15.92,75.91,623.38,2.01
JUN,9,5,9.12,0.83,0.012,11.28,38.57,2.3,260.49,15.52,78.69,623.42,5.45
JUN,9,6,5.54,1.15,0.152,17.63,35.49,2.04,274.18,15.33,80.45,623.57,2.33
JUN,9,7,2,2.4,0.302,19.77,48.23,2.12,105.71,15.79,81.17,623.63,48.12
JUN,9,8,2,5.28,0.222,19.51,34.48,2.39,120.02,18.23,73.16,623.92,224.03
JUN,9,9,2,6.62,0.202,14.47,59.89,3.27,103.4,20.23,63.44,624.02,440.15
JUN,9,10,4.15,12.18,0.272,15.7,55.74,3.01,137.58,22.7,56.86,623.74,647.49
JUN,9,11,14.46,16.91,0.222,9.11,45.87,2.49,165.14,25.01,47.36,623.53,836.37
JUN,9,12,22.52,21.39,0.222,7.2,46.75,2.44,228.25,26.54,42.1,623.27,972.48
JUN,9,13,28.1,7.89,0.202,5.87,49.55,2.89,266.01,27.59,37.79,622.7,1001.72
JUN,9,14,24.83,2.98,0.122,3.38,20.65,2.72,273.98,29.06,30.44,622.04,1010.16
JUN,9,15,23.54,8.24,0.112,4.74,17.61,2.67,304.82,28.38,29.15,621.54,480.16
JUN,9,16,23,7.42,0.122,4.6,27.83,3.41,120.69,28.43,29.07,620.85,659.76
JUN,9,17,26.16,19.91,0.302,4.94,33.32,2.26,220.74,27.84,29.9,620.47,359.43
JUN,9,18,22.75,4.89,0.282,5.92,13.72,2.66,287.63,27.89,28.67,620,246.87
JUN,9,19,22.43,1.9,0.192,6.83,33.03,2.88,259.63,26.65,31.29,619.87,95.67
JUN,9,20,16.48,3.61,0.312,14.59,60.57,3.84,271.4,24.36,40.96,620.5,4.06
JUN,9,21,17.17,2.61,0.212,6.8,117.34,3.63,211.17,16.11,80.98,621.64,9.16
JUN,9,22,6.82,10.9,0.472,16.67,33.22,2.21,317.47,17.7,79.07,621.81,1.99
JUN,9,23,4.18,6.28,0.242,12.62,33.02,2.25,147.49,17.22,79.31,622.42,8.67
JUN,10,0,3.95,4.62,0.212,12.63,67.25,2.08,76.25,16.59,82.82,623.07,8.75
JUN,10,1,5.22,4.22,0.152,8.95,313.76,1.76,103.85,16.33,81.3,623.21,2.02
JUN,10,2,4.2,4.83,0.122,10.15,17.76,2.65,262.59,16.89,79.84,623.24,5.22
JUN,10,3,11.38,3.97,0.062,3.64,32.37,4.14,291.38,15.63,81.55,623.31,9.8
JUN,10,4,12.42,2.85,0.022,1.9,26.51,3.3,250.67,14.84,85.67,623.24,2.1
JUN,10,5,12.18,2.28,0.012,2.38,19.86,3.31,293.47,14.65,86.35,623.29,2.13
JUN,10,6,9.36,2.45,0.032,5,16.26,2.28,313.92,14.72,85.38,622.94,2.23
JUN,10,7,4.82,2.74,0.152,11.52,29.57,1.88,240.21,15.14,84.99,623.11,15.9
JUN,10,8,10.8,2.76,0.162,9.45,33.06,2.59,249.36,15.58,84.38,623.77,107.44
JUN,10,9,14.74,2.88,0.182,7.71,9.61,2.23,266.85,18.77,78.91,624.01,349.38
JUN,10,10,19.81,2.78,0.182,7.34,7.89,2.51,265.97,22.59,61.41,623.99,692.93
JUN,10,11,25.16,2.84,0.112,3.68,16.54,2.29,213.71,24.8,49.78,623.8,872.82
JUN,10,12,27.49,2.54,0.032,1.9,14.97,2.44,196.96,25.4,43.19,623.53,972.28
JUN,10,13,29.22,2.14,0.022,1.7,15.39,2.45,240.7,26.24,38.89,622.92,1017.89
JUN,10,14,29.91,1.99,0.012,1.7,6.08,2.74,252.16,27.06,32.84,622.24,1010.15
JUN,10,15,30.41,1.74,0.022,1.73,5.85,3.16,273.08,27.51,30.83,621.61,903.51
JUN,10,16,31.56,1.57,0.012,1.7,3.75,3.58,278.49,27.83,30.09,621.06,799.58
JUN,10,17,32.44,1.49,0.012,3.01,11.27,3.53,285.36,28.05,29.79,620.46,600.23
JUN,10,18,33.26,1.09,0.012,3.02,28.63,3.52,271.96,27.37,33.01,620.25,375.1
JUN,10,19,30.21,0.87,0.022,4.24,29.56,3.32,262.32,26.13,35.05,620.58,118.8
JUN,10,20,25.2,0.8,0.012,3.86,56.46,5.34,233.7,23.02,42.87,621.11,8.11
JUN,10,21,20.87,9.14,0.012,7,59.71,6.2,91.85,19.21,57.67,622.46,1.87
JUN,10,22,19.2,7.66,0.072,8.27,57.37,4.1,76.55,16.95,69.46,623.82,2.02
JUN,10,23,18.19,3.07,0.052,6.36,56.91,3.18,119.47,14.98,81.75,624.5,5.62
JUN,11,0,18.62,1.24,0.022,4.7,61.55,2.91,96.87,14.43,91.06,624.91,2.29
JUN,11,1,15.13,2.28,0.022,6.98,20.03,2.77,102.42,14.58,91.72,624.92,2.22
JUN,11,2,15.87,2.41,0.012,4.77,15.88,2.33,84.48,14.63,90.34,624.91,2.22
JUN,11,3,14.02,2.42,0.012,5.36,26.32,1.96,121.47,14.5,89.81,624.42,5.57
JUN,11,4,10.45,2.39,0.012,7.75,29.01,2.28,109.54,14.33,91.72,623.76,5.55
JUN,11,5,8.31,2.9,0.012,11.19,29.42,2.02,114.6,14.18,91.5,623.61,2.23
JUN,11,6,2,7.8,0.062,19.43,147.74,1.93,119.85,13.71,93.68,623.52,2.41
JUN,11,7,2,5.77,0.102,15.85,122.79,2.03,127.31,14.42,93.45,623.74,46.16
JUN,11,8,2,7.84,0.082,14.13,36.68,2.09,124.81,17.43,84.79,624.17,201.61
JUN,11,9,10,8.25,0.072,8.69,7.08,1.96,126.33,20.75,72.89,624.33,451.73
JUN,11,10,15.54,30.17,0.022,7.95,25.57,1.78,171.54,23.61,58.87,624.34,647.02
JUN,11,11,22.06,21.71,0.092,7.2,35.41,2.22,254.91,24.83,52.61,624.24,778.88
JUN,11,12,24.13,8.43,0.042,3.29,38.92,2.88,274.19,25.41,47.15,623.96,964.84
JUN,11,13,27.87,6.79,0.052,2.61,20.89,2.61,260.79,26.36,43.08,623.53,1004.49
JUN,11,14,29.33,4.01,0.052,3.02,15.82,3.4,288.2,27.06,38.22,622.91,1009.73
JUN,11,15,30.78,3.12,0.022,1.7,4.57,2.7,279.15,27.95,32.92,622.14,943.41
JUN,11,16,29.68,1.98,0.012,1.7,5.04,3.63,282.87,28.3,30.48,621.49,694.64
JUN,11,17,27.59,1.23,0.022,2.91,23.53,5.5,307.46,27.44,33.41,621.26,618.02
JUN,11,18,24,0.8,0.032,5.41,9.96,3.78,300,27.41,29.74,620.91,333.6
JUN,11,19,21.34,0.8,0.092,6.36,34.45,1.63,298.7,25.76,30.88,620.96,63.94
JUN,11,20,19.5,2.58,0.052,5.56,41.21,3.28,144.43,24.3,41.81,621.52,12.11
