,id,titulo,seccion,departamento,epigrafe,url_pdf,url_html,fecha,publicacion,numero
111,BOE-A-2026-2439,"Resolución de 23 de enero de 2026, del Centro Español de Metrología, O.A., M.P., por la que se publica el Convenio con LGAI Technological Center, SA, para el mecenazgo relativo al 8.º Congreso Español de Metrología.",III. Otras disposiciones,MINISTERIO DE INDUSTRIA Y TURISMO,Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2439.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2439,20260202,BOE,29
112,BOE-A-2026-2440,"Resolución de 23 de enero de 2026, del Centro Español de Metrología, O.A., M.P., por la que se publica el Convenio con Contazara, SA, para el mecenazgo relativo al 8.º Congreso Español de Metrología.",III. Otras disposiciones,MINISTERIO DE INDUSTRIA Y TURISMO,Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2440.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2440,20260202,BOE,29
113,BOE-A-2026-2441,"Resolución de 22 de enero de 2026, de la Secretaría General de Pesca, por la que se publica la actualización de los anexos de reparto de posibilidades de pesca en NAFO, conforme a lo dispuesto en la Orden Ministerial de 21 de diciembre de 1999, que ordena la actividad pesquera de la flota española que faena en la zona de regulación de la organización de la pesca del Atlántico noroccidental.",III. Otras disposiciones,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Pesca marítima,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2441.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2441,20260202,BOE,29
114,BOE-A-2026-2442,"Resolución de 22 de enero de 2026, de la Secretaría General de Pesca, por la que se publica la actualización del censo de la flota bacaladera, conforme a lo dispuesto en la Orden Ministerial de 8 de junio de 1981, por la que se ordena la actividad pesquera de la flota bacaladera.",III. Otras disposiciones,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Pesca marítima,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2442.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2442,20260202,BOE,29
115,BOE-A-2026-2443,"Resolución de 23 de enero de 2026, de la Dirección General de Políticas contra la Despoblación, por la que se publica el Convenio con la Diputación Provincial de Granada, para el desarrollo del Centro de Innovación Territorial.",III. Otras disposiciones,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2443.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2443,20260202,BOE,29
116,BOE-A-2026-2444,"Resolución de 14 de enero de 2026, de la Confederación Hidrográfica del Ebro, O.A., por la que se establecen los cánones de utilización del dominio público hidráulico para el ejercicio de la navegación y la flotación en los casos en que se requiere autorización administrativa.",III. Otras disposiciones,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Dominio público hidráulico,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2444.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2444,20260202,BOE,29
117,BOE-A-2026-2445,"Resolución de 9 de enero de 2026, de la Dirección General de Política Energética y Minas, por la que corrigen errores en la de 20 de abril de 2023, por la que se otorga a Clave de Sol Energy Power, SL, autorización administrativa previa para la instalación fotovoltaica «Clave 1», de 51,725 MW de potencia instalada y sus infraestructuras de evacuación, en Bercero y Villalar de los Comuneros (Valladolid).",III. Otras disposiciones,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Instalaciones eléctricas,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2445.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2445,20260202,BOE,29
118,BOE-A-2026-2446,"Resolución de 9 de enero de 2026, de la Dirección General de Política Energética y Minas, por la que se corrigen errores en la de 20 de abril de 2023, por la que se otorga a Iron Power Energy, SL, autorización administrativa previa para la instalación fotovoltaica «Iron 1», de 49,61 MW de potencia instalada, y sus infraestructuras de evacuación, en Torrecilla de la Abadesa y Villalar de los Comuneros (Valladolid).",III. Otras disposiciones,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Instalaciones eléctricas,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2446.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2446,20260202,BOE,29
119,BOE-A-2026-2447,"Resolución de 23 de enero de 2026, de la Dirección General de Agenda Urbana y Arquitectura, por la que se publica la Adenda de modificación del Convenio con la Comunidad Autónoma de las Illes Balears, para la ejecución del Programa de Impulso a la Rehabilitación de Edificios Públicos.",III. Otras disposiciones,MINISTERIO DE VIVIENDA Y AGENDA URBANA,Comunidad Autónoma de las Illes Balears. Convenio,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2447.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2447,20260202,BOE,29
120,BOE-A-2026-2448,"Resolución de 30 de enero de 2026, de la Secretaría de Estado de Vivienda y Agenda Urbana, por la que se publica la relación de zonas de mercado residencial tensionado que han sido declaradas en virtud del procedimiento establecido en el artículo 18 de la Ley 12/2023, de 24 de mayo, por el derecho a la vivienda, en el cuarto trimestre de 2025.",III. Otras disposiciones,MINISTERIO DE VIVIENDA Y AGENDA URBANA,Vivienda,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2448.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2448,20260202,BOE,29
121,BOE-A-2026-2449,"Resolución de 22 de enero de 2026, del Instituto de Crédito Oficial, E.P.E., por la que se publica el Convenio con la Corporación de Radio y Televisión Española, SA, S.M.E., para la instrumentación de una línea de financiación para el fomento de la producción de largometrajes y cortometrajes cinematográficos, películas y series para televisión y documentales, series de animación, webseries y otros formatos audiovisuales innovadores o de carácter experimental, así como de obras audiovisuales europeas de especial valor creativo, social o patrimonial.",III. Otras disposiciones,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2449.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2449,20260202,BOE,29
122,BOE-A-2026-2450,"Resolución de 30 de enero de 2026, de la Dirección General del Tesoro y Política Financiera, por la que se disponen determinadas emisiones de Bonos y Obligaciones del Estado en el mes de febrero de 2026 y se convocan las correspondientes subastas.",III. Otras disposiciones,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",Deuda del Estado,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2450.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2450,20260202,BOE,29
123,BOE-A-2026-2451,"Resolución de 29 de enero de 2026, de la Dirección General del Tesoro y Política Financiera, de convocatoria de subasta de liquidez del Tesoro Público: operaciones de compraventa doble con vencimiento a plazo.",III. Otras disposiciones,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",Operaciones de tesorería,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2451.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2451,20260202,BOE,29
124,BOE-A-2026-2452,"Resolución de 16 de enero de 2026, de la Secretaría de Estado de Derechos Sociales, por la que se publica el Acuerdo del Consejo Territorial de Servicios Sociales y del Sistema para la Autonomía y Atención a la Dependencia, de 31 de diciembre de 2025, sobre el Acuerdo por el que se prorroga el «acuerdo estable sobre los fondos del 0,7% de IRPF y sociedades destinados al tercer sector de acción social».",III. Otras disposiciones,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",Personas en situación de dependencia,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2452.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2452,20260202,BOE,29
125,BOE-A-2026-2453,"Resolución de 16 de enero de 2026, de la Secretaría de Estado de Derechos Sociales, por la que se publica el Acuerdo del Consejo Territorial de Servicios Sociales y del Sistema para la Autonomía y Atención a la Dependencia, de 31 de diciembre de 2025, relativo a las sedes del Congreso Estatal del Voluntariado para el periodo 2027 a 2030.",III. Otras disposiciones,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",Personas en situación de dependencia,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2453.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2453,20260202,BOE,29
126,BOE-A-2026-2454,"Resolución de 23 de enero de 2026, de la Secretaría General de Investigación, por la que se publica la Adenda de modificación al Convenio con la Universitat de València Estudi General, la Universidad de Las Palmas de Gran Canaria y LifeWatch ERIC Common Facility in Spain, para la participación de España en la infraestructura europea MIRRI-ERIC.",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Comunidades autónomas. Convenio,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2454.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2454,20260202,BOE,29
127,BOE-A-2026-2455,"Resolución de 21 de enero de 2026, de la Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P., por la que se publica el Convenio con la Confederación Española de Aulas de la Tercera Edad, para que los voluntarios culturales mayores de la Confederación enseñen sus espacios en el Museo Geominero.",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2455.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2455,20260202,BOE,29
128,BOE-A-2026-2456,"Resolución de 22 de enero de 2026, de la Universidad Internacional Menéndez Pelayo, O.A., por la que se publica el Convenio con Bodegas Alceño, SA, para la realización de prácticas académicas externas por parte de estudiantes de postgrado.",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2456.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2456,20260202,BOE,29
129,BOE-A-2026-2457,"Resolución de 22 de enero de 2026, de la Universidad Internacional Menéndez Pelayo, por la que se publica el Convenio con Novartis Farmacéutica, SA, para la realización de la jornada «Competitividad e innovación en salud: regulación e impulso digital para fortalecer el Sistema Nacional de Salud».",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2457.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2457,20260202,BOE,29
130,BOE-A-2026-2458,"Resolución de 23 de enero de 2026, de la Agencia Nacional de Evaluación de la Calidad y Acreditación, por la que se publica el Convenio con la Universidad Europea de Madrid, para la evaluación de la actividad investigadora del personal docente e investigador contratado.",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2458.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2458,20260202,BOE,29
131,BOE-A-2026-2459,"Resolución de 23 de enero de 2026, de la Universidad Internacional Menéndez Pelayo, O.A., por la que se publica el Convenio con Yvyra Technologies, SLU, para la realización de prácticas académicas externas por parte de estudiantes de postgrado.",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2459.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2459,20260202,BOE,29
132,BOE-A-2026-2460,"Resolución de 22 de enero de 2026, de la Real Academia de Ingeniería, por la que se convoca la provisión de plazas de Académico o Académica de Número.",III. Otras disposiciones,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",Reales Academias,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2460.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2460,20260202,BOE,29
133,BOE-A-2026-2461,"Resolución de 23 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio entre el Instituto Nacional de la Seguridad Social y la Universidad de Córdoba, para la realización de prácticas académicas externas en la Dirección Provincial de Córdoba.",III. Otras disposiciones,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",Comunidad Autónoma de Andalucía. Convenio,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2461.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2461,20260202,BOE,29
134,BOE-A-2026-2462,"Resolución de 20 de enero de 2026, de la Secretaría de Estado de la Seguridad Social y Pensiones, por la que se crea un tercer y un cuarto equipo de valoración de incapacidades en la Dirección Provincial del Instituto Nacional de la Seguridad Social de Valencia.",III. Otras disposiciones,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",Seguridad Social. Incapacidades laborales,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2462.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2462,20260202,BOE,29
135,BOE-A-2026-2463,"Resolución de 22 de enero de 2026, de la Mutualidad General de Funcionarios Civiles del Estado, por la que se publica el Convenio por el que se formaliza la encomienda de gestión al Servicio Canario de la Salud, en materia de apoyo técnico-sanitario en la gestión de prestaciones sanitarias.",III. Otras disposiciones,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,Comunidad Autónoma de Canarias. Convenio,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2463.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2463,20260202,BOE,29
136,BOE-A-2026-2464,"Resolución de 21 de enero de 2026, de la Comisión Nacional del Mercado de Valores, por la que se publica la sanción por infracción muy grave impuesta a don Jaime María Malo de Molina Olaso.",III. Otras disposiciones,COMISIÓN NACIONAL DEL MERCADO DE VALORES,Mercado de valores,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2464.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2464,20260202,BOE,29
137,BOE-A-2026-2465,"Resolución de 14 de octubre de 2025, de la Universidad de Barcelona, por la que se publica la modificación del plan de estudios de Máster Universitario en Antropología Biológica.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2465.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2465,20260202,BOE,29
138,BOE-A-2026-2466,"Resolución de 14 de octubre de 2025, de la Universidad de Barcelona, por la que se publica la modificación del plan de estudios de Máster Universitario en Fisiología Integrativa.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2466.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2466,20260202,BOE,29
139,BOE-A-2026-2467,"Resolución de 14 de octubre de 2025, de la Universidad de Barcelona, por la que se publica la modificación del plan de estudios de Máster Universitario en Gestión de Contenidos Digitales.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2467.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2467,20260202,BOE,29
140,BOE-A-2026-2468,"Resolución de 14 de octubre de 2025, de la Universidad de Barcelona, por la que se publica la modificación del plan de estudios de Máster Universitario en Ingeniería Biomédica.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2468.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2468,20260202,BOE,29
141,BOE-A-2026-2469,"Resolución de 14 de octubre de 2025, de la Universidad de Barcelona, por la que se publica la modificación del plan de estudios de Máster Universitario en Investigación, Desarrollo y Control de Medicamentos.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2469.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2469,20260202,BOE,29
142,BOE-A-2026-2470,"Resolución de 14 de octubre de 2025, de la Universidad de Barcelona, por la que se publica la modificación del plan de estudios de Máster Universitario en Marketing e Investigación de Mercados.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2470.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2470,20260202,BOE,29
143,BOE-A-2026-2471,"Resolución de 15 de enero de 2026, de la Universidad Carlos III de Madrid, por la que se publican planes de estudio de Graduado o Graduada.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2471.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2471,20260202,BOE,29
144,BOE-A-2026-2472,"Resolución de 19 de enero de 2026, de la Universidad Internacional de La Rioja, por la que se publican planes de estudios de Máster Universitario.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2472.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2472,20260202,BOE,29
145,BOE-A-2026-2473,"Resolución de 21 de enero de 2026, de la Universidad San Jorge, por la que se publica el plan de estudios de Graduado o Graduada en Educación Social.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2473.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2473,20260202,BOE,29
146,BOE-A-2026-2474,"Resolución de 22 de enero de 2026, de la Universidad de Murcia, por la que se publica la modificación del plan de estudios de Graduado o Graduada en Farmacia.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2474.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2474,20260202,BOE,29
147,BOE-A-2026-2475,"Resolución de 22 de enero de 2026, de la Universidad de Oviedo, por la que se publica la modificación del plan de estudios de Máster Universitario en Química y Desarrollo Sostenible.",III. Otras disposiciones,UNIVERSIDADES,Planes de estudios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2475.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2475,20260202,BOE,29
148,BOE-B-2026-2755,A ORTIGUEIRA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2755.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2755,20260202,BOE,29
149,BOE-B-2026-2756,A ORTIGUEIRA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2756.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2756,20260202,BOE,29
150,BOE-B-2026-2757,CUELLAR,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2757.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2757,20260202,BOE,29
151,BOE-B-2026-2758,ESTEPONA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2758.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2758,20260202,BOE,29
152,BOE-B-2026-2759,SANT VICENT DEL RASPEIG,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2759.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2759,20260202,BOE,29
153,BOE-B-2026-2760,SANT VICENT DEL RASPEIG,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2760.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2760,20260202,BOE,29
154,BOE-B-2026-2761,SOLARES,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2761.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2761,20260202,BOE,29
155,BOE-B-2026-2762,TORTOSA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2762.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2762,20260202,BOE,29
156,BOE-B-2026-2763,VILLENA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL Y DE INSTRUCCIÓN,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2763.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2763,20260202,BOE,29
157,BOE-B-2026-2764,BENIDORM,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2764.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2764,20260202,BOE,29
158,BOE-B-2026-2765,BILBAO,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2765.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2765,20260202,BOE,29
159,BOE-B-2026-2766,JEREZ DE LA FRONTERA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2766.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2766,20260202,BOE,29
160,BOE-B-2026-2767,LEON,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2767.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2767,20260202,BOE,29
161,BOE-B-2026-2768,MARBELLA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2768.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2768,20260202,BOE,29
162,BOE-B-2026-2769,ORIHUELA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2769.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2769,20260202,BOE,29
163,BOE-B-2026-2770,ORIHUELA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2770.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2770,20260202,BOE,29
164,BOE-B-2026-2771,PALMA DE MALLORCA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2771.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2771,20260202,BOE,29
165,BOE-B-2026-2772,SAN CRISTOBAL DE LA LAGUNA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2772.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2772,20260202,BOE,29
166,BOE-B-2026-2773,SEVILLA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2773.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2773,20260202,BOE,29
167,BOE-B-2026-2774,TORREVIEJA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2774.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2774,20260202,BOE,29
168,BOE-B-2026-2775,TORREVIEJA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2775.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2775,20260202,BOE,29
169,BOE-B-2026-2776,VITORIA GASTEIZ,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2776.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2776,20260202,BOE,29
170,BOE-B-2026-2777,ZARAGOZA,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN CIVIL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2777.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2777,20260202,BOE,29
171,BOE-B-2026-2778,MADRID,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN DE LO PENAL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2778.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2778,20260202,BOE,29
172,BOE-B-2026-2779,DONOSTIA-SAN SEBASTIAN,IV. Administración de Justicia,TRIBUNALES DE INSTANCIA. SECCIÓN DE LO SOCIAL,,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-B-2026-2779.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2026-2779,20260202,BOE,29
