DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
ABR,12,10,11.74,39.02,12.29727273,14.0825,NA
ABR,12,11,9.1,38.95916667,12.36681818,15.455,NA
ABR,12,12,7.86,38.7725,11.42545455,17.3875,NA
ABR,12,13,6.64,39.31458333,10.98956522,19.83375,NA
ABR,12,14,4.83,38.93458333,10.89,22.41125,NA
ABR,12,15,4.77,39.04041667,9.955217391,26.18375,NA
ABR,12,16,4.53,38.94833333,7.973913043,29.48375,NA
ABR,12,17,5.87,38.61833333,6.75173913,31.60125,NA
ABR,12,18,7.45,34.86916667,6.232608696,32.585,NA
ABR,12,19,6.58,31.70875,5.99125,32.5325,NA
ABR,12,20,5.74,32.19666667,5.541304348,31.80625,NA
ABR,12,21,7.88,31.77541667,4.785454545,30.5025,NA
ABR,12,22,12.56,31.98125,3.848095238,28.705,NA
ABR,12,23,11.94,29.56958333,3.070952381,26.55875,NA
ABR,13,0,17.08,30.57958333,2.9325,24.14625,NA
ABR,13,1,12.47,31.42583333,2.4625,21.72375,NA
ABR,13,2,12.33,32.29458333,2.341,19.465,NA
ABR,13,3,13.32,33.375,2.3175,17.29375,NA
ABR,13,4,9.2,34.76708333,2.313,15.53,NA
ABR,13,5,10.35,35.00958333,2.302,13.8,NA
ABR,13,6,12.33,35.45125,2.3065,12.425,NA
ABR,13,7,23.01,35.26708333,2.305,10.3575,NA
ABR,13,8,20.09,35.54416667,2.3475,9.0325,NA
ABR,13,9,11.61,37.13916667,2.396,8.58625,NA
ABR,13,10,5.2,37.76625,2.2045,9.2275,NA
ABR,13,11,3.59,38.2825,1.9795,10.73,NA
ABR,13,12,3.81,38.64541667,2.007,12.54,NA
ABR,13,13,3.71,38.845,2.0485,14.735,NA
ABR,13,14,3.41,39.2975,2.103,17.03875,NA
ABR,13,15,3.65,40.19333333,2.1695,20.1925,NA
ABR,13,16,3.14,41.55583333,2.24,23.135,NA
ABR,13,17,3.43,42.00041667,2.3095,25.29125,NA
ABR,13,18,4.18,41.85041667,2.386,26.40125,NA
ABR,13,19,7.99,40.52333333,2.4615,26.54125,NA
ABR,13,20,17.42,40.30416667,2.477142857,25.3225,NA
ABR,13,21,18.22,41.47666667,2.478636364,23.64125,NA
ABR,13,22,9.23,42.18125,2.490434783,22.40875,NA
ABR,13,23,7.15,43.52333333,2.606521739,21.25,NA
ABR,14,0,8.32,44.3625,2.614583333,19.80375,NA
ABR,14,1,5.42,45.01333333,2.660833333,18.5225,NA
ABR,14,2,8.23,44.74208333,2.675416667,17.1,NA
ABR,14,3,9.82,44.25333333,2.67875,15.67125,NA
ABR,14,4,12.7,44.03416667,2.693333333,14.855,NA
ABR,14,5,15.21,44.15166667,2.704166667,14.0525,NA
ABR,14,6,22.4,44.28,2.7475,12.13125,NA
ABR,14,7,23.64,45.1175,2.808333333,9.9725,NA
ABR,14,8,17.41,45.66625,2.862083333,8.58375,NA
ABR,14,9,9.55,45.50291667,2.905416667,7.8675,NA
ABR,14,10,5.37,45.62291667,2.947083333,8.12875,NA
ABR,14,11,3.28,45.71666667,2.984166667,9.27625,NA
ABR,14,12,2.35,45.535,3.0175,11.07,NA
ABR,14,13,2.08,45.56208333,3.045833333,13.15875,NA
ABR,14,14,2.3,45.37083333,3.084583333,15.93,NA
ABR,14,15,2.95,44.76833333,3.1175,19.175,NA
ABR,14,16,2.91,43.23458333,3.15125,22.025,NA
ABR,14,17,3.37,43.07125,3.187083333,23.97,NA
ABR,14,18,2.85,42.91916667,3.215833333,25.29625,NA
ABR,14,19,7.92,42.8075,3.244166667,25.925,NA
ABR,14,20,24.28,42.56208333,3.257916667,25.07,NA
ABR,14,21,28.05,42.87041667,3.312083333,23.415,NA
ABR,14,22,21.9,44.16958333,3.397083333,21.72625,NA
ABR,14,23,19.47,44.38,3.542083333,19.86375,NA
ABR,15,0,27.27,45.13916667,3.700833333,17.095,NA
ABR,15,1,29.85,45.89125,4.470833333,13.85625,NA
ABR,15,2,15.77,47.72208333,6.042916667,11.40875,NA
ABR,15,3,12.73,50.17125,8.070416667,9.61125,NA
ABR,15,4,6.31,52.29583333,8.687083333,9.76,NA
ABR,15,5,11.19,54.10125,10.03625,10.41875,NA
ABR,15,6,6.7,55.84041667,10.59458333,11.36875,NA
ABR,15,7,7.5,56.10416667,10.94625,12.07625,NA
ABR,15,8,6.07,56.42875,10.945,13.55625,NA
ABR,15,9,4.38,57.97333333,10.9125,15.8775,NA
ABR,15,10,4.94,59.81041667,11.19125,17.4275,NA
ABR,15,11,5.41,61.73541667,11.50125,18.68,NA
ABR,15,12,6.52,64.05583333,11.97208333,19.31,NA
ABR,15,13,7.22,65.50083333,12.68333333,20.375,NA
ABR,15,14,3.71,66.44583333,12.86958333,21.13375,NA
ABR,15,15,3.65,66.77666667,12.9725,22.1025,NA
ABR,15,16,2.5,67.09083333,13.055,23.19375,NA
ABR,15,17,5.73,67.05125,13.86375,23.93375,NA
ABR,15,18,5.73,67.44708333,14.795,24.66,NA
ABR,15,19,9.61,67.82166667,15.1175,25.19125,NA
ABR,15,20,8.58,68.73541667,15.88875,24.94875,NA
ABR,15,21,9.2,69.49666667,15.99583333,23.98875,NA
ABR,15,22,10.24,69.01583333,16.85875,22.8475,NA
ABR,15,23,3.98,68.88666667,16.84083333,21.975,NA
ABR,16,0,7.04,68.23166667,17.54291667,20.775,NA
ABR,16,1,8.73,67.7975,17.43708333,19.37125,NA
ABR,16,2,9.37,66.4525,16.34041667,17.70125,NA
ABR,16,3,3.19,64.34875,14.33458333,16.57375,NA
ABR,16,4,4.43,62.20625,13.9075,16.00625,NA
ABR,16,5,4.67,60.24333333,12.6075,15.92625,NA
ABR,16,6,7.85,58.62375,11.99291667,15.7925,NA
ABR,16,7,15.85,57.17125,11.49958333,14.695,NA
ABR,16,8,9.81,56.13125,11.3175,14.105,NA
ABR,16,9,7.2,54.815,11.18,14.25875,NA
ABR,16,10,4.77,53.54708333,11.2073913,15.02375,NA
ABR,16,11,4.21,52.06125,11.21818182,15.6675,NA
ABR,16,12,8.57,50.34875,12.53636364,16.535,NA
ABR,16,13,11.81,50.19208333,15.38681818,18.06125,NA
ABR,16,14,7.08,51.35041667,17.10227273,20.51875,NA
ABR,16,15,NA,51.77833333,17.66571429,22.065,NA
ABR,16,16,NA,53.74708333,19.02809524,24.83875,NA
ABR,16,17,NA,53.06875,19.42428571,27.75625,NA
ABR,16,18,NA,52.7125,18.81619048,29.94125,NA
ABR,16,19,NA,51.76708333,18.73428571,31.5575,NA
ABR,16,20,NA,50.585,18.18809524,31.81625,NA
ABR,16,21,NA,50.36625,18.43761905,29.535,NA
ABR,16,22,NA,52.77916667,18.76238095,26.6375,NA
ABR,16,23,NA,53.00875,21.69047619,25.37125,NA
ABR,17,0,NA,53.36541667,21.66238095,23.6675,NA
ABR,17,1,NA,53.04041667,21.38952381,20.74875,NA
ABR,17,2,NA,53.01416667,20.99,18.3025,NA
ABR,17,3,NA,52.94208333,20.82619048,15.9325,NA
ABR,17,4,NA,53.24,21.4725,14.2275,NA
ABR,17,5,NA,54.17166667,21.369,13.70375,NA
ABR,17,6,NA,54.63,22.36842105,12.7425,NA
ABR,17,7,NA,55.2775,23.53555556,11.48625,NA
ABR,17,8,NA,57.08,NA,9.5275,NA
ABR,17,9,NA,57.27333333,NA,9.025,NA
ABR,17,10,18.15,58.05958333,NA,9.03875,NA
ABR,17,11,8.04,58.825,23.82722222,10.04375,NA
ABR,17,12,5.59,58.87333333,21.48833333,11.87125,NA
ABR,17,13,5.2,57.68208333,NA,14.205,NA
ABR,17,14,3.53,55.56291667,NA,17.48625,NA
ABR,17,15,3.18,54.79791667,NA,20.91875,NA
ABR,17,16,2.54,52.77416667,NA,23.85125,NA
ABR,17,17,2.9,53.53208333,NA,25.80375,NA
ABR,17,18,3.32,53.63166667,NA,26.9625,NA
ABR,17,19,7.01,54.57791667,NA,26.90375,NA
ABR,17,20,16.49,55.08708333,NA,25.75125,NA
ABR,17,21,17.78,54.18958333,NA,24.55375,NA
ABR,17,22,12.49,51.44291667,NA,22.9925,NA
ABR,17,23,17.15,50.32375,NA,21.1575,NA
ABR,18,0,12.22,49.79375,NA,19.1525,NA
ABR,18,1,15.88,49.805,NA,17.0125,NA
ABR,18,2,8.52,49.785,NA,15.24,NA
ABR,18,3,8.72,50.13833333,NA,13.54875,NA
ABR,18,4,9.68,50.14333333,NA,12.47625,NA
ABR,18,5,13.89,49.275,NA,11.35375,NA
ABR,18,6,19.65,49.31875,NA,9.45375,NA
ABR,18,7,22.38,50.94958333,NA,7.76375,NA
ABR,18,8,27.52,51.76583333,NA,6.39875,NA
ABR,18,9,19.33,53.17083333,NA,5.9675,NA
ABR,18,10,8.73,51.98166667,NA,6.15375,NA
ABR,18,11,4.29,50.68208333,NA,7.19625,NA
ABR,18,12,4.09,50.02541667,NA,8.7225,NA
ABR,18,13,4.33,49.50708333,NA,10.96125,NA
ABR,18,14,4.16,49.69333333,NA,13.9875,NA
ABR,18,15,2.89,49.71416667,NA,17.31875,NA
ABR,18,16,2.59,49.50583333,NA,20.7625,NA
ABR,18,17,2.4,49.29291667,NA,23.4175,NA
ABR,18,18,2.45,49.44708333,NA,24.97625,NA
ABR,18,19,5.02,49.44875,4.405555556,25.61875,NA
ABR,18,20,14.76,49.22666667,4.334210526,25.13625,NA
ABR,18,21,28.35,50.15416667,4.308,23.39,NA
ABR,18,22,27.11,50.46875,4.947142857,21.13125,NA
ABR,18,23,17.9,50.98416667,5.564090909,19.2775,NA
ABR,19,0,14.26,51.1725,6.167391304,17.1725,NA
ABR,19,1,9.22,50.62708333,6.1075,15.45625,NA
ABR,19,2,15.56,50.47041667,7.194166667,13.705,NA
ABR,19,3,10.21,50.31583333,7.99375,12.60125,NA
ABR,19,4,7.62,49.79958333,8.52125,12.4175,NA
