DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
MAY,17,0,5.1,35.53291667,11.06666667,22.06875,NA
MAY,17,1,6.64,36.19333333,11.0675,19.265,NA
MAY,17,2,5.93,35.9675,10.92125,17.46125,NA
MAY,17,3,7.29,36.00791667,11.13041667,16.19125,NA
MAY,17,4,6.84,35.85416667,10.91833333,15.72125,NA
MAY,17,5,5.16,36.07791667,10.54541667,15.29625,NA
MAY,17,6,9.25,35.68125,10.42875,14.9175,NA
MAY,17,7,13.05,35.75583333,10.53083333,13.61625,NA
MAY,17,8,10.45,37.64625,10.28416667,12.88,NA
MAY,17,9,7.56,38.05375,9.955,13.115,NA
MAY,17,10,4.88,38.4575,9.900833333,14.0825,NA
MAY,17,11,4.62,39.63666667,9.824583333,15.03375,NA
MAY,17,12,4.56,40.2773913,10.36083333,17.86,NA
MAY,17,13,7.85,41.6126087,11.20916667,21.3075,NA
MAY,17,14,6.59,42.80565217,11.40416667,25.0325,NA
MAY,17,15,7.79,43.69478261,10.69458333,29.19125,NA
MAY,17,16,6.76,44.63043478,9.886666667,32.83,NA
MAY,17,17,6.05,44.28956522,9.7175,34.84125,NA
MAY,17,18,12.73,43.10565217,10.19833333,35.275,NA
MAY,17,19,17.08,42.89869565,10.155,35.4125,NA
MAY,17,20,22.72,43.39130435,10.10458333,32.7775,NA
MAY,17,21,21.62,45.48695652,9.848333333,29.11375,NA
MAY,17,22,11.35,46.62695652,9.540833333,26.10125,NA
MAY,17,23,10.28,46.35869565,9.398333333,23.58,NA
MAY,18,0,15.14,46.2773913,9.899166667,20.91875,NA
MAY,18,1,8.47,45.99043478,9.768333333,19.1025,NA
MAY,18,2,10.9,46.03956522,10.18375,17.86375,NA
MAY,18,3,14.12,46.46913043,10.20541667,16.46875,NA
MAY,18,4,16.96,47.37043478,10.26125,15.5025,NA
MAY,18,5,19.43,48.85304348,10.17291667,14.30375,NA
MAY,18,6,21.62,49.99826087,9.854166667,12.185,NA
MAY,18,7,22.87,51.83217391,9.685,9.74125,NA
MAY,18,8,24.42,62.11608696,9.607916667,7.8625,NA
MAY,18,9,16.66,70.19782609,9.629166667,7.2225,NA
MAY,18,10,10.55,70.76304348,9.808333333,8.37125,NA
MAY,18,11,8.12,70.61,10.22166667,11.23875,NA
MAY,18,12,6.07,69.52291667,9.77625,15.06,NA
MAY,18,13,4.31,69.07375,8.583333333,19.46,NA
MAY,18,14,4.62,68.2525,8.000833333,23.81125,NA
MAY,18,15,3.65,67.98125,7.815833333,28.17625,NA
MAY,18,16,4.04,66.975,7.779166667,32.41,NA
MAY,18,17,3.9,67.63041667,7.604583333,35.44875,NA
MAY,18,18,3.66,67.44416667,6.832916667,36.47625,NA
MAY,18,19,6.65,66.74416667,6.831666667,36.145,NA
MAY,18,20,16.06,66.21541667,6.799583333,34.11125,NA
MAY,18,21,18.86,65.59416667,6.825,31.97,NA
MAY,18,22,15.97,68.22833333,6.984166667,30.70375,NA
MAY,18,23,13.38,71.08333333,7.103333333,29.49125,NA
MAY,19,0,12.01,74.60958333,6.56875,27.5475,NA
MAY,19,1,9.43,76.575,6.439583333,25.6825,NA
MAY,19,2,8.24,79.34333333,5.872083333,24.125,NA
MAY,19,3,5.67,79.83416667,5.2325,22.9325,NA
MAY,19,4,6.06,81.62916667,5.06375,22.505,NA
MAY,19,5,12.23,81.6175,4.96,21.65,NA
MAY,19,6,19.52,81.64083333,4.931666667,19.335,NA
