DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
FEB,11,7,2.00,3.81,NA,32,1.92,264.04,13.10,69.92,2.38
FEB,11,8,NA,3.80,NA,31,2.04,283.73,13.19,71.45,31.75
FEB,11,9,2.00,3.83,NA,23,1.75,265.81,17.75,64.57,207.03
FEB,11,10,10.75,2.89,NA,24,2.17,247.28,21.24,53.56,425.28
FEB,11,11,21.90,1.54,NA,26,2.68,254.51,23.25,46.21,627.31
FEB,11,12,26.58,NA,NA,21,3.11,262.32,24.78,39.83,781.64
FEB,11,13,28.73,NA,NA,20,3.81,277.55,25.32,36.18,710.83
FEB,11,14,30.53,NA,NA,21,3.98,276.68,25.75,34.49,665.34
FEB,11,15,32.48,NA,NA,15,4.17,264.29,26.87,29.37,750.78
FEB,11,16,35.06,NA,NA,22,3.88,253.47,27.43,26.81,653.27
FEB,11,17,34.44,NA,NA,28,4.02,256.07,27.37,25.33,456.11
FEB,11,18,32.20,NA,NA,30,4.04,252.88,26.47,26.83,228.60
FEB,11,19,28.13,NA,NA,40,3.43,253.01,24.19,30.65,36.38
FEB,11,20,15.77,NA,NA,43,2.41,262.38,21.71,35.37,1.96
FEB,11,21,10.56,NA,NA,47,2.40,261.65,20.32,40.71,2.05
FEB,11,22,8.65,1.10,NA,56,2.25,257.11,19.20,44.58,2.09
FEB,11,23,9.87,NA,NA,44,2.40,277.71,18.18,48.09,2.17
FEB,12,0,8.23,NA,NA,32,2.80,287.11,17.34,51.47,2.21
FEB,12,1,8.52,1.10,NA,40,1.99,262.85,16.63,52.94,2.25
FEB,12,2,11.58,1.54,NA,31,1.57,223.25,15.19,55.10,2.29
FEB,12,3,13.68,1.84,NA,28,1.89,246.27,14.92,57.56,2.28
FEB,12,4,9.26,1.10,NA,31,1.92,260.60,14.21,61.92,2.30
FEB,12,5,7.47,1.10,NA,18,2.14,289.62,13.81,65.24,2.38
FEB,12,6,2.31,1.88,NA,19,1.71,273.79,13.51,66.29,2.33
FEB,12,7,2.00,2.23,NA,32,1.73,342.15,12.93,68.16,2.37
FEB,12,8,2.00,5.75,NA,46,1.71,115.03,12.50,70.20,34.85
FEB,12,9,3.67,8.25,NA,47,2.09,133.39,16.60,59.96,226.19
FEB,12,10,2.00,13.28,NA,56,2.45,131.30,20.14,50.70,452.42
FEB,12,11,9.31,4.62,NA,25,1.89,136.42,23.81,42.87,641.75
FEB,12,12,15.34,7.13,NA,26,2.41,144.82,25.01,38.05,787.93
FEB,12,13,19.96,4.95,NA,14,2.46,196.91,26.67,33.25,860.42
FEB,12,14,27.03,13.17,NA,19,2.55,196.90,27.28,31.15,776.82
