DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
NOV,5,10,6.14,2.37,0.367,20,4.16,88.67,21.81,61.06,500.72
NOV,5,11,13.64,1.74,0.319,6,3.96,98.49,24.20,51.60,640.13
NOV,5,12,19.37,1.45,0.278,19,3.51,97.69,26.16,45.55,754.83
NOV,5,13,23.33,1.38,0.254,9,3.54,103.93,27.81,39.42,746.71
NOV,5,14,21.76,1.18,0.282,6,4.13,89.72,28.65,34.37,712.73
NOV,5,15,23.31,1.10,0.238,7,4.13,83.33,29.43,30.94,648.01
NOV,5,16,23.55,3.38,0.271,15,3.58,96.80,28.94,31.85,355.74
NOV,5,17,22.00,1.10,0.326,29,4.16,83.17,27.38,33.69,177.75
NOV,5,18,15.00,1.10,0.411,33,3.12,83.17,26.12,34.86,21.63
NOV,5,19,11.65,1.10,0.323,42,3.90,84.24,24.15,43.20,2.87
NOV,5,20,9.18,6.56,0.268,29,4.21,64.26,22.04,52.58,2.57
NOV,5,21,6.25,1.10,0.271,37,4.04,88.39,20.17,60.21,2.66
NOV,5,22,7.16,9.67,0.247,17,4.71,65.13,18.87,65.40,2.80
NOV,5,23,8.23,22.47,0.211,18,4.13,64.89,18.55,66.57,2.83
NOV,6,0,8.20,1.10,0.196,14,4.21,69.11,17.91,68.90,2.88
NOV,6,1,8.68,1.10,0.186,10,3.75,70.27,17.09,72.05,2.94
NOV,6,2,6.71,1.36,0.192,8,2.98,80.76,16.53,74.44,2.95
NOV,6,3,5.46,1.10,0.193,9,3.77,74.69,16.10,77.73,3.04
NOV,6,4,8.44,1.10,0.180,9,3.76,76.45,16.02,79.06,3.00
NOV,6,5,8.03,1.10,0.182,11,3.06,92.27,15.71,80.26,4.67
NOV,6,6,6.30,12.06,0.199,10,3.80,83.97,16.17,78.35,16.28
NOV,6,7,2.32,33.05,0.291,19,3.30,77.65,16.69,74.55,4.11
NOV,6,8,8.76,5.04,0.363,19,4.34,91.35,17.02,73.22,49.54
NOV,6,9,13.06,7.84,0.350,19,4.74,85.61,18.01,70.85,182.91
NOV,6,10,17.70,NA,0.307,16,5.60,79.12,21.36,59.68,503.20
NOV,6,11,22.78,4.98,0.292,11,5.30,86.15,23.18,53.25,666.10
NOV,6,12,26.11,11.36,0.283,24,6.19,82.28,24.83,45.55,774.67
NOV,6,13,26.30,18.84,0.272,53,6.46,75.53,25.74,41.57,710.35
NOV,6,14,26.86,22.41,0.285,35,6.11,64.71,26.36,39.65,673.52
NOV,6,15,27.44,16.92,0.310,29,5.18,65.12,26.45,39.00,410.27
NOV,6,16,28.73,6.64,0.275,21,4.94,68.30,26.39,38.41,322.95
NOV,6,17,28.11,4.08,0.295,16,4.58,68.30,26.41,38.45,201.13
NOV,6,18,25.07,4.16,0.308,22,4.17,64.27,25.71,40.39,99.91
NOV,6,19,17.63,3.66,0.409,35,3.82,66.73,23.76,47.80,3.72
NOV,6,20,17.04,3.22,0.293,32,4.47,61.02,21.68,58.23,2.64
NOV,6,21,15.36,28.98,0.252,21,5.01,55.27,20.10,64.40,2.75
NOV,6,22,13.70,90.57,0.278,22,4.10,64.73,19.29,67.17,2.85
NOV,6,23,13.06,8.09,0.228,12,4.28,72.32,19.29,66.92,2.78
NOV,7,0,15.89,5.37,0.186,10,4.83,74.25,19.06,67.54,2.79
NOV,7,1,15.07,4.45,0.180,11,3.58,76.69,18.09,71.36,2.86
NOV,7,2,14.06,3.75,0.180,12,3.22,83.34,17.66,73.22,2.93
NOV,7,3,13.38,3.27,0.184,5,2.76,84.29,16.91,76.47,2.97
NOV,7,4,11.84,3.00,0.180,6,2.70,90.63,16.26,80.30,2.99
NOV,7,5,10.06,2.57,0.180,11,2.38,101.63,15.51,83.83,3.09
NOV,7,6,5.47,1.79,0.195,18,2.54,101.98,14.79,86.72,3.09
NOV,7,7,2.00,1.17,0.295,10,1.76,105.26,14.28,87.18,4.73
NOV,7,8,2.00,1.47,0.394,26,2.37,118.63,15.57,85.31,99.05
NOV,7,9,3.82,1.10,0.288,15,3.34,106.42,18.94,72.78,307.48
NOV,7,10,11.81,2.43,0.227,17,3.51,94.57,21.82,60.70,506.87
NOV,7,11,18.19,2.56,0.181,7,3.34,105.68,24.26,50.98,667.35
NOV,7,12,24.04,6.11,0.180,17,2.71,100.15,26.34,45.27,770.92
NOV,7,13,27.67,12.78,0.206,15,2.60,140.38,27.93,40.53,719.80
NOV,7,14,30.67,4.76,0.206,5,2.39,153.75,29.27,37.34,673.14
NOV,7,15,30.06,14.26,0.419,14,2.86,123.38,30.26,30.22,511.53
NOV,7,16,29.72,23.76,0.295,24,3.41,92.39,29.98,26.88,471.57
NOV,7,17,29.57,23.14,0.230,19,4.03,68.89,29.78,28.06,312.41
NOV,7,18,25.71,4.76,0.300,26,3.52,66.52,28.42,29.28,97.48
NOV,7,19,16.23,2.23,0.615,44,2.59,59.78,25.74,36.51,3.27
