MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR
JUN,16.0,17.0,0.046,0.091,0.41,0.005,62.7,27.2,28.229,4.636883,80.64745,32.79175,621.262667
JUN,16.0,18.0,0.039,0.023,0.58,0.009,394.0,29.5,26.776083,4.193705,146.361467,41.23415,621.174833
JUN,16.0,19.0,0.033,0.006,0.52,0.008,283.1,19.1,24.456783,4.769008,135.347167,52.447083,621.912
JUN,16.0,20.0,0.036,0.005,0.48,0.006,57.6,17.5,20.88735,3.552183,137.19875,65.2482,622.709667
JUN,16.0,21.0,0.036,0.027,0.35,0.009,32.1,17.4,20.8922,2.928,92.373567,63.827017,623.497167
JUN,16.0,22.0,0.033,0.028,0.33,0.009,25.9,32.8,20.755667,2.87083,101.861617,65.812717,624.096667
JUN,16.0,23.0,0.031,0.042,0.29,0.008,22.4,25.5,21.69245,3.782372,99.37445,57.989033,624.510667
JUN,17.0,0.0,0.032,0.074,0.22,0.005,33.6,43.9,21.759083,5.69803,86.83205,55.56735,624.750333
JUN,17.0,1.0,0.032,0.076,0.2,0.005,45.9,34.9,21.230483,4.305393,87.659867,56.9886,624.711667
JUN,17.0,2.0,0.032,0.083,0.2,0.005,33.5,37.7,20.886783,4.943127,92.079033,58.001833,624.372
JUN,17.0,3.0,0.029,0.133,0.16,0.007,43.5,37.7,20.41745,4.881578,89.6625,59.10185,624.263333
JUN,17.0,4.0,0.034,0.279,0.16,0.004,25.2,35.4,20.239017,5.326087,68.016983,59.232583,624.197167
JUN,17.0,5.0,0.031,0.125,0.24,0.005,28.3,24.4,20.056417,4.349753,72.380717,60.283833,624.160333
JUN,17.0,6.0,0.031,0.188,0.18,0.005,27.6,20.3,19.788633,4.088308,77.408483,61.785833,624.371333
JUN,17.0,7.0,0.027,0.035,0.33,0.006,21.8,19.2,19.7255,3.420807,63.723417,61.378283,624.699833
JUN,17.0,8.0,0.03,0.043,0.4,0.006,14.7,15.0,20.311383,3.856357,59.531267,59.241367,624.652333
JUN,17.0,9.0,0.033,0.054,0.25,0.005,18.5,18.9,21.305917,4.667983,85.52885,56.685433,624.645
JUN,17.0,10.0,0.037,0.069,0.28,0.006,28.0,18.2,22.697317,4.676955,84.133633,51.289733,624.464
JUN,17.0,11.0,0.041,0.032,0.34,0.006,73.2,23.2,23.9287,3.544187,94.362217,46.539833,624.218167
JUN,17.0,12.0,0.048,0.029,0.45,0.008,66.6,22.2,24.955083,3.574997,98.808767,41.771367,623.9515
JUN,17.0,13.0,0.055,0.027,0.34,0.007,32.2,21.8,26.331867,2.933332,95.81405,36.781333,623.4755
JUN,17.0,14.0,0.059,0.02,0.45,0.005,29.3,20.5,27.351083,3.435762,83.240233,32.026283,622.909167
JUN,17.0,15.0,0.058,0.019,0.37,0.006,30.5,15.3,28.348967,3.68987,101.977433,27.6903,622.326167
JUN,17.0,16.0,0.058,0.017,0.28,0.007,25.6,19.6,28.985667,3.48827,113.8742,24.313233,621.664167
JUN,17.0,17.0,0.06,0.015,0.25,0.006,26.4,18.7,29.762867,3.223723,99.521733,23.7,620.977167
JUN,17.0,18.0,0.047,0.003,0.3,0.005,38.7,28.6,28.70705,4.937123,137.61898,32.06805,620.7235
JUN,17.0,19.0,0.047,0.002,0.22,0.003,21.7,10.8,26.512833,5.424595,66.4304,36.1719,620.9165
JUN,17.0,20.0,0.042,0.003,0.25,0.004,24.2,11.2,25.175017,4.193778,76.729063,40.52525,621.572
JUN,17.0,21.0,0.039,0.008,0.46,0.009,25.6,12.2,22.619067,3.833543,170.448667,52.601817,622.445833
JUN,17.0,22.0,0.037,0.003,0.45,0.01,18.2,16.2,20.8705,2.109178,194.367333,62.065217,623.439
JUN,17.0,23.0,0.037,0.003,0.31,0.006,17.6,20.1,20.237367,3.624698,138.541167,67.86735,624.241333
JUN,18.0,0.0,0.035,0.003,0.3,0.006,13.0,18.1,19.609433,2.917275,182.309167,70.394117,624.562167
JUN,18.0,1.0,0.036,0.003,0.26,0.005,15.9,12.2,19.349267,0.658673,196.47735,70.655067,624.4405
JUN,18.0,2.0,0.032,0.003,0.24,0.007,14.0,13.4,19.05385,0.447148,290.514667,72.076817,624.159167
JUN,18.0,3.0,0.027,0.003,0.24,0.009,13.1,13.1,19.128367,0.678012,291.2835,72.060183,624.024833
JUN,18.0,4.0,0.017,0.003,0.24,0.015,14.7,9.4,18.5216,0.640382,260.824317,73.4081,623.695167
JUN,18.0,5.0,0.019,0.047,0.47,0.011,16.7,9.1,18.748133,0.828795,86.794667,65.2841,623.526
JUN,18.0,6.0,0.018,0.043,0.43,0.013,15.6,12.2,18.301033,0.809092,95.189033,66.189783,623.753
JUN,18.0,7.0,0.02,0.015,0.49,0.016,34.4,14.2,17.534383,1.186445,118.1494,69.6914,624.044
JUN,18.0,8.0,0.024,0.097,0.36,0.007,20.8,22.1,19.1833,3.68527,79.526167,63.460583,624.271
JUN,18.0,9.0,0.03,0.063,0.22,0.005,21.0,21.2,20.815967,3.747045,86.074583,58.591533,624.5105
JUN,18.0,10.0,0.033,0.065,0.27,0.006,28.5,27.6,22.355317,3.500945,91.75405,53.37215,624.407667
JUN,18.0,11.0,0.039,0.04,0.25,0.006,55.6,29.9,23.4596,3.81984,95.01605,48.009633,624.161
JUN,18.0,12.0,0.049,0.02,0.31,0.005,48.2,19.8,24.83505,3.216767,108.776417,42.963167,623.712833
JUN,18.0,13.0,0.056,0.01,0.35,0.005,68.3,20.5,26.348433,2.336703,122.970967,37.5157,623.092167
JUN,18.0,14.0,0.052,0.003,0.45,0.008,169.6,18.5,27.555567,1.81227,207.745467,31.574667,622.483167
JUN,18.0,15.0,0.052,0.002,0.34,0.006,309.5,19.8,28.080067,1.916993,135.525617,29.84005,621.827833
JUN,18.0,16.0,0.052,0.002,0.32,0.006,104.3,13.2,28.935017,2.04031,146.9611,26.692667,621.256
JUN,18.0,17.0,0.057,0.002,0.3,0.007,397.2,19.0,29.044217,2.885347,160.539217,29.2906,620.798667
JUN,18.0,18.0,0.054,0.001,0.35,0.007,62.2,21.4,28.481133,3.59019,136.582167,27.025267,620.740167
JUN,18.0,19.0,0.054,0.001,0.38,0.007,269.8,13.3,27.895483,2.802023,131.277083,29.9008,621.1235
JUN,18.0,20.0,0.039,0.051,0.3,0.009,331.0,19.9,25.0638,3.485978,96.0312,43.597367,621.942667
JUN,18.0,21.0,0.03,0.044,0.33,0.009,57.4,33.7,24.363433,3.556258,96.976617,47.47835,622.558333
JUN,18.0,22.0,0.027,0.041,0.29,0.008,27.2,23.9,24.076417,4.040468,87.938883,49.746583,623.1285
JUN,18.0,23.0,0.03,0.078,0.25,0.005,29.2,26.8,23.4171,5.224637,81.325217,53.078033,623.693333
JUN,19.0,0.0,0.035,0.124,0.25,0.004,25.7,14.5,22.657983,5.601452,70.603733,53.5898,623.832833
JUN,19.0,1.0,0.035,0.239,0.32,0.004,15.9,11.9,21.920933,5.614637,66.27105,58.23585,623.805333
JUN,19.0,2.0,0.032,0.16,0.61,0.004,21.6,18.0,21.6161,4.64125,67.601333,60.018117,623.673167
JUN,19.0,3.0,0.031,0.15,0.38,0.004,23.2,16.1,21.201233,3.0745,79.3609,61.43645,623.538333
JUN,19.0,4.0,0.03,0.092,0.26,0.003,24.6,18.0,20.824817,3.788285,80.318133,63.209833,623.526
JUN,19.0,5.0,0.029,0.035,0.33,0.002,12.6,16.3,20.567583,3.170845,50.956733,63.5174,623.525333
JUN,19.0,6.0,0.028,0.008,0.29,0.003,15.0,7.5,19.918133,2.37151,57.516633,65.311,623.476167
JUN,19.0,7.0,0.025,0.006,0.37,0.005,11.9,7.4,19.722717,1.152538,62.982385,65.859517,623.772333
JUN,19.0,8.0,0.029,0.005,0.43,0.004,8.8,16.6,20.609917,2.839733,55.3402,62.461467,623.951333
JUN,19.0,9.0,0.035,0.057,0.5,0.003,11.0,14.5,21.817267,4.631772,70.460183,56.745633,624.1225
JUN,19.0,10.0,0.036,0.066,0.38,0.003,11.0,13.1,22.911717,4.693915,71.933333,53.483517,624.14
JUN,19.0,11.0,0.04,0.021,0.42,0.003,32.8,12.8,24.2253,3.940417,64.33605,48.653717,623.995333
JUN,19.0,12.0,0.043,0.014,0.45,0.003,54.2,11.7,25.694233,3.228467,81.82545,44.259783,623.644833
JUN,19.0,13.0,0.045,0.048,0.38,0.003,21.3,11.3,26.842367,4.291315,75.311033,40.319783,623.039667
JUN,19.0,14.0,0.046,0.048,0.34,0.004,17.3,15.7,27.633783,4.260585,78.156633,38.047717,622.480333
JUN,19.0,15.0,0.045,0.062,0.33,0.004,12.1,19.0,28.580083,4.695313,77.379633,35.668,621.768
JUN,19.0,16.0,0.043,0.046,0.35,0.003,18.3,15.4,29.080883,4.728725,77.77375,32.681883,621.0605
JUN,19.0,17.0,0.042,0.046,0.47,0.003,15.8,20.0,29.068533,4.399073,70.122517,32.13695,620.7375
JUN,19.0,18.0,0.038,0.045,0.61,0.003,61.6,14.4,28.328417,4.913572,79.56845,34.6928,620.760667
JUN,19.0,19.0,0.032,0.031,0.38,0.003,358.3,14.0,27.03555,5.352012,67.653133,39.34655,621.131667
JUN,19.0,20.0,0.028,0.078,1.13,0.004,63.4,13.6,25.815317,5.064065,62.446667,43.642367,621.813167
JUN,19.0,21.0,0.027,0.025,0.71,0.003,16.2,11.9,24.27075,4.330495,60.8583,51.333883,622.387667
JUN,19.0,22.0,0.028,0.094,0.37,0.004,11.9,9.8,23.2672,5.028222,77.683783,52.79645,622.993167
JUN,19.0,23.0,0.029,0.179,0.35,0.004,16.6,16.1,22.260883,6.455158,68.84425,55.576617,623.6665
JUN,20.0,0.0,0.028,0.155,0.29,0.003,6.1,8.9,21.5651,6.247183,70.842367,57.6047,623.678333
JUN,20.0,1.0,0.026,0.192,0.19,0.004,19.2,8.2,20.7541,5.482433,72.1309,61.06775,623.8495
JUN,20.0,2.0,0.024,0.171,0.17,0.004,14.9,15.3,20.030467,5.36216,73.253633,62.9139,623.8915
JUN,20.0,3.0,0.026,0.286,0.44,0.006,12.1,7.5,20.109933,4.965862,72.341633,61.899133,623.640333
JUN,20.0,4.0,0.027,0.077,1.84,0.006,4.6,7.4,19.891133,4.338865,55.258917,58.1284,623.612667
JUN,20.0,5.0,0.029,0.278,0.61,0.005,11.4,8.6,19.289867,4.493283,75.315267,58.599133,623.722
JUN,20.0,6.0,0.029,0.275,0.3,0.005,12.7,8.4,18.714167,4.75064,75.742583,60.795567,623.704167
JUN,20.0,7.0,0.025,0.201,1.6,0.007,7.9,6.1,18.475017,3.721123,70.3469,62.751933,624.015333
JUN,20.0,8.0,0.029,0.137,1.34,0.007,8.4,7.4,19.519217,4.525345,73.925617,58.0191,624.464167
JUN,20.0,9.0,0.035,0.073,0.6,0.003,10.0,11.8,20.438967,5.779865,67.957167,54.675683,624.868667
JUN,20.0,10.0,0.039,0.069,0.31,0.003,11.0,10.7,21.894917,5.09814,73.580783,50.0002,624.946667
JUN,20.0,11.0,0.044,0.057,0.69,0.005,26.5,9.0,23.824433,5.246475,90.0343,42.396617,624.732333
JUN,20.0,12.0,0.047,0.064,0.28,0.006,78.3,17.4,25.2464,5.50769,91.76655,37.28835,624.184667
JUN,20.0,13.0,0.053,0.043,0.28,0.006,57.3,16.1,26.56195,5.462878,92.944733,31.535167,623.6915
JUN,20.0,14.0,0.057,0.047,0.26,0.005,26.0,15.5,27.874883,4.916168,90.67265,27.785517,623.134333
JUN,20.0,15.0,0.057,0.045,0.18,0.007,30.9,43.1,28.8629,5.403782,95.22185,26.63895,622.445833
JUN,20.0,16.0,0.054,0.041,0.15,0.005,32.0,24.5,29.633833,5.197083,88.78375,26.893383,621.845833
JUN,20.0,17.0,0.048,0.064,0.49,0.004,32.8,18.7,28.9622,5.404602,69.79435,31.673183,621.626833
JUN,20.0,18.0,0.04,0.011,0.51,0.003,22.8,12.7,27.660217,5.742165,56.670017,38.397783,621.622167
JUN,20.0,19.0,0.036,0.007,0.37,0.002,43.9,17.6,26.397583,5.603162,56.39765,42.945667,621.9195
JUN,20.0,20.0,0.033,0.004,0.19,0.002,25.7,7.1,24.70325,5.39837,48.99815,45.875467,622.453333
JUN,20.0,21.0,0.034,0.002,0.23,0.002,23.4,7.6,23.388183,4.837442,45.734567,47.827467,623.213667
JUN,20.0,22.0,0.033,0.002,0.18,0.002,24.7,3.5,22.441633,3.903157,46.438717,50.587633,623.648
JUN,20.0,23.0,0.032,0.002,0.17,0.002,7.6,0.8,21.695333,4.322125,46.076683,53.821117,623.970167
JUN,21.0,0.0,0.031,0.009,0.62,0.003,6.8,6.8,21.409145,4.076371,55.4966,54.778964,624.178545
JUN,21.0,1.0,0.031,0.023,1.53,0.003,6.6,10.0,20.848517,3.569742,55.951467,57.37805,624.544
JUN,21.0,2.0,0.03,0.059,1.33,0.005,10.1,10.4,20.375217,2.761065,62.865983,59.694533,624.1655
JUN,21.0,3.0,0.034,0.013,0.39,0.003,11.1,10.2,19.947333,4.579187,54.858733,62.04565,623.946667
JUN,21.0,4.0,0.032,0.132,0.89,0.005,15.5,10.8,19.7446,3.544637,66.917233,63.7526,624.119667
JUN,21.0,5.0,0.034,0.028,0.33,0.003,8.5,15.9,19.5176,3.611732,53.60605,63.267717,624.1735
JUN,21.0,6.0,0.034,0.005,0.24,0.002,7.3,11.4,19.536933,3.798512,54.958083,62.413183,624.4245
JUN,21.0,7.0,0.032,0.031,0.46,0.004,11.7,9.1,19.341567,3.986768,55.497867,62.372817,624.7345
JUN,21.0,8.0,0.032,0.061,0.58,0.006,10.2,17.4,19.65285,3.867913,58.455,60.274267,625.270333
JUN,21.0,9.0,0.034,0.069,1.27,0.004,11.4,12.0,20.407683,4.408925,59.983983,57.2689,625.578667
JUN,21.0,10.0,0.035,0.085,0.46,0.004,14.8,10.7,21.257567,4.375888,71.1785,55.479033,625.646
JUN,21.0,11.0,0.036,0.068,0.43,0.003,15.5,18.0,21.7991,3.460355,73.361533,54.589767,625.645
JUN,21.0,12.0,0.035,0.044,0.38,0.004,18.1,18.4,22.059783,3.433755,85.777433,55.14105,625.552333
JUN,21.0,13.0,0.04,0.042,0.77,0.006,37.7,17.3,24.1971,2.04422,98.39405,49.432233,624.6235
JUN,21.0,14.0,0.044,0.041,0.54,0.004,63.1,21.6,26.110217,3.607295,76.960933,43.94335,623.711833
JUN,21.0,15.0,0.045,0.047,0.35,0.004,63.7,15.6,27.014033,3.429395,75.39395,41.788267,623.1015
JUN,21.0,16.0,0.045,0.053,0.67,0.003,15.2,14.8,27.8195,3.642608,78.88085,40.18155,622.403667
JUN,21.0,17.0,0.039,0.021,0.72,0.004,22.2,12.0,27.534833,4.406483,60.8926,40.0374,621.864
JUN,21.0,18.0,0.034,0.005,0.31,0.003,19.9,10.0,25.815817,5.493023,69.73615,46.717383,622.105
JUN,21.0,19.0,0.031,0.003,0.28,0.002,19.6,9.9,25.024983,6.518992,51.571883,48.5825,622.536333
JUN,21.0,20.0,0.029,0.003,0.27,0.002,23.5,11.5,23.808733,5.68158,49.712883,51.392383,622.956833
JUN,21.0,21.0,0.028,0.003,0.29,0.002,10.9,11.6,22.252333,4.529055,54.127083,57.792067,623.656167
JUN,21.0,22.0,0.029,0.002,0.26,0.002,6.7,10.0,21.66095,4.337165,50.795783,59.487383,624.182333
JUN,21.0,23.0,0.031,0.002,0.26,0.001,5.7,9.4,21.3884,3.735865,55.457233,60.78955,624.501167
JUN,22.0,0.0,0.03,0.002,0.25,0.002,2.1,10.1,21.070473,3.811047,52.609164,62.879782,624.648909
JUN,22.0,1.0,0.03,0.002,0.24,0.001,3.8,7.4,20.4479,3.706603,46.30685,64.566017,624.139333
JUN,22.0,2.0,0.03,0.051,0.31,0.002,6.2,4.7,19.91085,4.521723,76.206633,66.605567,623.807
JUN,22.0,3.0,0.029,0.068,0.3,0.003,6.3,5.2,19.2923,3.72778,54.672533,70.106467,623.264833
JUN,22.0,4.0,0.024,0.054,0.67,0.006,6.6,7.1,18.979083,2.664128,90.251683,72.917017,623.248333
JUN,22.0,5.0,0.023,0.06,0.24,0.005,8.5,10.9,19.120917,2.283148,96.398217,73.0328,623.603667
JUN,22.0,6.0,0.02,0.019,0.31,0.007,10.5,12.5,19.024983,0.657785,91.57465,73.5199,623.714833
JUN,22.0,7.0,0.019,0.057,0.4,0.007,9.8,13.3,19.341583,2.511622,90.647483,71.1896,623.983667
JUN,22.0,8.0,0.023,0.168,0.62,0.007,8.0,14.0,20.0347,4.507122,71.5746,67.13005,624.146167
JUN,22.0,9.0,0.028,0.124,0.38,0.005,9.0,12.2,21.064683,6.976468,73.83105,60.632117,624.2825
JUN,22.0,10.0,0.029,0.102,0.74,0.006,12.5,8.4,21.673133,5.893327,67.622117,57.548367,623.8755
JUN,22.0,11.0,0.033,0.094,0.98,0.005,7.7,7.3,22.55845,6.180903,70.269233,52.845517,623.540167
JUN,22.0,12.0,0.037,0.11,0.91,0.004,14.4,8.8,24.4902,6.705173,67.8899,44.4654,623.196333
JUN,22.0,13.0,0.035,0.048,0.47,0.005,157.9,12.4,25.603967,6.688443,83.857933,42.944017,623.0555
JUN,22.0,14.0,0.036,0.073,0.53,0.004,249.7,27.1,25.69305,7.219163,80.229983,41.915617,622.684833
JUN,22.0,15.0,0.035,0.073,0.39,0.005,355.0,21.1,25.95565,7.211017,79.45835,41.832533,622.2265
JUN,22.0,16.0,0.038,0.086,0.51,0.004,185.9,12.3,26.457883,7.746473,71.534617,40.190083,621.668333
JUN,22.0,17.0,0.037,0.094,0.38,0.004,23.2,13.2,26.550817,7.790397,74.989617,38.6281,621.253167
JUN,22.0,18.0,0.035,0.082,0.37,0.005,22.0,14.7,25.882883,7.677227,79.699283,41.310167,621.235833
JUN,22.0,19.0,0.031,0.11,0.93,0.006,23.9,17.3,25.14145,6.912328,73.710633,44.4085,621.585
JUN,22.0,20.0,0.026,0.105,2.01,0.007,22.2,14.4,23.82485,6.02967,63.7388,49.740033,622.236167
JUN,22.0,21.0,0.025,0.019,1.03,0.006,17.3,14.7,22.693583,5.478963,51.5421,53.037867,623.1855
JUN,22.0,22.0,0.025,0.031,1.48,0.006,6.7,9.4,21.873583,5.460735,53.37415,54.992667,623.679833
JUN,22.0,23.0,0.026,0.161,1.48,0.007,5.9,6.4,21.020533,5.274103,67.812233,58.12515,623.736333
JUN,23.0,0.0,0.029,0.13,0.4,0.004,15.0,9.4,20.154714,5.815129,77.954125,60.808982,624.013214
JUN,23.0,1.0,0.028,0.178,0.26,0.005,2.6,9.7,19.813317,5.605237,72.759617,61.256333,624.105833
JUN,23.0,2.0,0.028,0.241,0.24,0.004,9.7,16.3,19.70765,5.971533,72.144417,61.472367,623.7595
JUN,23.0,3.0,0.026,0.183,0.86,0.005,6.6,14.9,19.440683,5.056513,63.360933,62.0698,623.4365
JUN,23.0,4.0,0.027,0.197,0.35,0.005,5.5,9.0,19.414733,5.432673,72.050383,62.605417,623.3675
JUN,23.0,5.0,0.028,0.266,0.42,0.005,6.8,5.2,19.24105,5.875623,70.385883,64.471583,623.270333
JUN,23.0,6.0,0.024,0.129,0.37,0.004,9.1,7.3,18.61805,3.820958,56.3243,67.4019,623.4445
JUN,23.0,7.0,0.022,0.184,0.7,0.007,7.6,8.1,18.564,4.972677,72.685233,66.866567,623.641833
JUN,23.0,8.0,0.024,0.237,0.33,0.005,7.2,10.3,19.0611,4.953122,67.616483,63.412717,623.958833
JUN,23.0,9.0,0.027,0.138,0.27,0.005,12.9,15.9,20.330083,5.5151,69.27205,56.45685,624.139833
JUN,23.0,10.0,0.025,0.083,0.29,0.006,26.7,24.0,21.527933,5.488802,94.594983,52.02075,624.114333
JUN,23.0,11.0,0.025,0.074,0.31,0.007,38.4,42.0,21.974683,5.639812,93.6915,49.338417,623.973167
JUN,23.0,12.0,0.029,0.063,0.33,0.008,50.0,35.5,23.02095,3.943605,96.526933,47.534333,623.7595
JUN,23.0,13.0,0.036,0.016,0.37,0.006,60.2,33.8,24.1715,2.862758,104.513817,44.147233,623.217333
JUN,23.0,14.0,0.04,0.018,0.41,0.009,33.0,33.0,25.06105,1.704357,124.988917,41.984583,622.669
JUN,23.0,15.0,0.044,0.006,0.39,0.009,27.7,35.6,25.631983,1.310718,143.362283,38.942517,622.119
JUN,23.0,16.0,0.043,0.01,0.59,0.012,28.1,25.9,26.146267,0.832578,178.986333,36.077667,621.609333
JUN,23.0,17.0,0.042,0.007,0.51,0.012,22.8,32.8,26.3853,0.682525,181.106983,33.773917,621.219833
JUN,23.0,18.0,0.042,0.003,0.46,0.011,29.0,29.4,26.04905,1.786493,145.6455,34.448217,621.167833
JUN,23.0,19.0,0.043,0.007,0.56,0.01,25.2,20.2,25.649383,1.286578,99.344817,37.892017,621.361667
JUN,23.0,20.0,0.028,0.003,0.3,0.006,37.0,22.6,24.7365,3.588698,53.347333,41.027967,621.759333
JUN,23.0,21.0,0.027,0.054,0.42,0.006,39.5,20.7,23.937433,3.31408,67.266367,44.18,622.214
JUN,23.0,22.0,0.026,0.135,0.35,0.005,32.7,21.5,22.8838,4.49587,69.201367,48.107217,622.624667
JUN,23.0,23.0,0.025,0.17,0.33,0.005,36.3,22.1,21.8856,3.644022,73.456483,52.7959,623.076333
JUN,24.0,0.0,0.025,0.188,0.61,0.004,28.9,27.7,20.907071,4.042355,68.638054,55.403232,623.708214
JUN,24.0,1.0,0.021,0.013,0.34,0.004,42.6,19.2,20.1297,2.664268,51.811167,57.77875,623.59
JUN,24.0,2.0,0.025,0.091,0.7,0.005,33.3,23.2,20.11945,4.003363,64.423617,56.913683,623.247667
JUN,24.0,3.0,0.025,0.091,0.45,0.004,29.8,22.8,19.726867,4.524757,65.705033,58.0452,622.719
JUN,24.0,4.0,0.024,0.135,0.79,0.006,33.1,15.2,19.279583,4.364343,72.203317,59.23175,622.770833
JUN,24.0,5.0,0.024,0.253,0.69,0.006,31.5,28.1,18.7316,4.198142,77.5492,61.746267,623.045833
JUN,24.0,6.0,0.023,0.159,0.68,0.006,32.9,23.6,18.576217,3.14115,76.492733,62.7233,623.408167
JUN,24.0,7.0,0.023,0.204,0.45,0.007,33.5,25.6,18.62695,4.422847,77.38315,62.723233,623.8405
JUN,24.0,8.0,0.024,0.095,0.32,0.006,36.0,28.8,18.78555,4.569642,82.08935,62.34615,624.192333
JUN,24.0,9.0,0.022,0.029,0.41,0.007,37.8,20.7,19.45785,3.945375,101.090817,61.357217,624.215667
JUN,24.0,10.0,0.024,0.015,0.47,0.007,37.9,24.3,20.542483,3.009173,104.0291,59.029283,624.017167
JUN,24.0,11.0,0.028,0.036,0.46,0.008,44.5,22.9,21.96395,2.680202,106.59735,55.50745,623.735333
JUN,24.0,12.0,0.04,0.017,0.45,0.006,44.8,23.7,23.437633,1.886555,124.590583,51.771283,623.4525
JUN,24.0,13.0,0.047,0.007,0.5,0.007,190.9,27.8,25.190167,1.517728,144.067883,46.28575,622.875333
JUN,24.0,15.0,0.061,0.02,0.47,0.007,76.6,23.5,27.682517,1.354135,156.614917,37.50865,621.620167
JUN,24.0,16.0,0.058,0.008,0.44,0.008,36.9,45.2,27.5743,2.11784,126.187617,37.948617,621.2015
JUN,24.0,17.0,0.055,0.003,0.44,0.006,27.5,27.2,28.601917,0.837245,126.405017,34.531833,620.7755
JUN,24.0,18.0,0.039,0.002,0.51,0.008,30.3,29.5,27.759483,3.777993,142.149667,35.337667,620.740333
JUN,24.0,19.0,0.031,0.002,0.51,0.009,31.6,13.6,25.1797,4.71154,196.798,46.65005,621.29
JUN,24.0,20.0,0.031,0.003,0.49,0.007,60.0,25.4,23.500383,4.16986,176.0743,50.259117,622.122167
JUN,24.0,21.0,0.036,0.023,0.35,0.007,75.0,21.6,21.757,3.212395,88.768117,56.373067,623.099667
JUN,24.0,22.0,0.037,0.006,0.36,0.006,29.2,21.1,20.58265,2.588885,59.624533,63.532833,623.563333
JUN,24.0,23.0,0.03,0.005,0.39,0.007,18.7,13.1,20.107983,0.735773,174.289117,67.171617,623.9865
JUN,25.0,0.0,0.032,0.013,0.35,0.007,22.5,13.5,20.145067,2.377277,101.90795,66.175733,624.301667
JUN,25.0,1.0,0.041,0.026,0.28,0.006,24.3,20.4,19.209933,3.215727,78.014133,68.45795,624.078167
JUN,25.0,2.0,0.041,0.039,0.28,0.006,21.7,17.9,19.22995,0.60142,87.022083,68.230817,623.856333
JUN,25.0,3.0,0.039,0.028,0.28,0.007,18.1,29.5,19.2185,0.601867,97.79795,68.234633,623.641667
JUN,25.0,4.0,0.037,0.021,0.27,0.008,20.0,21.9,19.112517,1.095128,104.272917,69.280083,623.625167
JUN,25.0,5.0,0.039,0.006,0.28,0.007,17.2,20.4,18.881783,1.429965,112.102467,70.92585,623.732667
JUN,25.0,6.0,0.027,0.014,0.35,0.01,19.2,15.8,18.76135,0.531432,106.962483,71.66175,623.8195
JUN,25.0,7.0,0.014,0.006,0.55,0.019,28.9,24.5,18.686567,0.479072,121.226783,72.742983,624.215167
JUN,25.0,8.0,0.016,0.005,0.62,0.016,35.9,25.5,19.766083,0.484775,143.19535,70.39725,624.590167
JUN,25.0,9.0,0.023,0.003,0.51,0.01,28.4,29.7,21.059233,0.497585,209.464717,62.434767,624.818167
JUN,25.0,10.0,0.026,0.003,0.56,0.008,19.4,18.6,21.587467,0.93871,279.2287,60.405767,624.897
JUN,25.0,11.0,0.031,0.003,0.49,0.008,15.1,22.3,22.74575,1.352645,234.602033,56.756,624.852333
JUN,25.0,12.0,0.041,0.007,0.48,0.008,21.0,21.4,24.038533,0.935007,232.560467,52.165133,624.438
JUN,25.0,13.0,0.047,0.003,0.5,0.007,21.6,17.0,25.097033,1.795752,254.155333,49.2349,623.8705
JUN,25.0,14.0,0.053,0.003,0.44,0.007,21.3,17.1,26.283683,1.358128,205.8533,45.241617,623.343667
JUN,25.0,15.0,0.055,0.002,0.44,0.007,21.3,16.0,27.112483,1.761242,271.741817,42.431883,622.628
JUN,25.0,16.0,0.053,0.002,0.38,0.005,16.0,16.0,27.60975,1.566975,244.37415,38.5454,621.957
JUN,25.0,17.0,0.048,0.001,0.52,0.011,18.0,19.2,27.816867,1.803378,245.401167,36.1553,621.636167
JUN,25.0,18.0,0.043,0.001,0.5,0.01,30.7,12.9,27.60205,1.416108,218.782667,36.561067,621.589
JUN,25.0,19.0,0.036,0.001,0.54,0.011,244.8,13.2,26.956033,2.511192,209.8755,39.2535,621.654667
JUN,25.0,20.0,0.031,0.001,0.56,0.009,132.6,20.6,24.992533,4.179118,215.535667,48.1475,622.114333
JUN,25.0,21.0,0.029,0.001,0.55,0.008,18.3,19.5,23.499117,3.752153,211.4045,53.854183,622.849167
JUN,25.0,22.0,0.027,0.001,0.44,0.008,16.1,8.6,22.3903,3.218175,195.086167,58.087467,623.514
JUN,25.0,23.0,0.031,0.008,0.42,0.008,15.1,6.8,21.9165,3.72749,139.128133,57.61225,624.569
JUN,26.0,0.0,0.057,0.004,0.28,0.004,16.4,16.6,20.0111,4.614,46.479417,60.022517,625.399167
JUN,26.0,1.0,0.043,0.027,0.42,0.005,86.8,7.3,18.069567,2.10999,63.11105,76.105983,625.682333
JUN,26.0,2.0,0.039,0.028,0.26,0.005,227.2,9.7,16.845567,0.485887,221.330983,82.595517,625.594667
JUN,26.0,3.0,0.037,0.006,0.26,0.005,3.6,11.2,16.5437,1.030248,290.797833,84.0096,625.414
JUN,26.0,4.0,0.031,0.004,0.25,0.007,13.6,8.8,16.841183,0.467147,289.010667,83.868983,625.32
JUN,26.0,5.0,0.033,0.003,0.26,0.007,10.3,6.6,16.762033,1.759987,292.257667,84.8981,625.311833
JUN,26.0,6.0,0.04,0.002,0.28,0.008,40.4,7.2,16.818133,0.755182,276.449,82.31005,625.1915
