DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUN,10,1,15.07,2.57,0.03,14.77,28.13,1.38,90.32,19.15,74.76,622.51,16.6
JUN,10,2,12.51,2.62,0.05,16.19,24.39,2.37,286.58,19.35,74.38,622.52,17.27
JUN,10,3,29.2,2.32,NA,2.18,26.99,3.42,294.11,17.48,84.34,622.61,18.05
JUN,10,4,29.22,1.96,NA,1.98,20.14,3.28,252.64,15.93,86.12,622.55,13.05
JUN,10,5,28.62,1.76,NA,2.01,13.22,2.25,295.66,16.82,87.39,622.59,9.84
JUN,10,6,21.15,1.69,0.03,8.51,12.77,1.41,292.67,16.44,83.98,622.27,5.51
JUN,10,7,1.6,1.88,0.35,27.49,14.18,1.51,247.48,16.35,82.2,622.47,NA
JUN,10,8,15.62,1.88,0.23,13.44,36.15,2.32,248.15,16.01,84.4,623.15,17.7
JUN,10,9,22.89,2.09,0.24,12.16,24.39,1.8,268.59,19.42,76.52,623.3,8.86
JUN,10,10,36.52,2.08,0.15,7.19,34.76,1.9,253.96,20.57,66.83,623.26,7.58
JUN,10,11,45.5,1.9,0.07,4.3,27.4,2.06,231.81,20.18,55.82,623.07,13.01
JUN,10,12,50.32,1.69,0.00,2.83,31.21,2.06,245.33,24.04,47.7,622.78,9.45
JUN,10,13,52.85,1.59,NA,2.68,21.53,2.23,241.51,24.26,39.24,622.18,2.41
JUN,10,14,54.36,1.47,NA,3.06,24.68,2.3,253.99,24.71,34.76,621.51,3.32
JUN,10,15,56.06,1.46,NA,1.72,20.4,2.8,279.35,28.05,30.85,620.84,8.75
JUN,10,16,58.97,1.43,NA,1.7,17.45,3.23,290.48,26.97,30.7,620.3,5.82
JUN,10,17,60.11,1.31,NA,2,15.15,3.12,280.87,29.99,30.39,619.69,6.17
JUN,10,18,61.5,1.34,NA,3.17,22.59,3.28,275.2,27.54,32.76,619.52,10.27
JUN,10,19,52.48,1.23,0.01,5.51,20,3.63,260.54,26.14,33.98,619.87,NA
JUN,10,20,35.26,1.1,0.02,7.31,24.6,6.1,232.54,25.04,40.53,620.44,NA
JUN,10,21,33.49,1.9,0.07,8.57,51.42,5.85,102.63,21.5,55.14,621.78,23.25
JUN,10,22,25.22,23.36,0.26,17.98,66.89,4.04,76.14,19.63,67.08,623.13,26.03
JUN,10,23,26.88,10.49,0.18,12.62,38.54,2.73,111.03,17.26,82.48,623.67,19.64
JUN,11,0,28.16,2.94,0.07,9.22,21.4,2.14,99.63,16.41,88.19,623.72,11.32
JUN,11,1,23.29,2.25,0.05,12.55,14.81,2.49,97.51,17.16,88.08,623.66,NA
JUN,11,2,23.11,1.87,0.03,9.12,20.42,2.31,79.5,17.24,87.48,623.56,12.89
JUN,11,3,21.66,1.82,0.05,9.88,18.41,1.77,105.8,16.65,85.23,623.37,12.03
JUN,11,4,17.38,1.57,0.04,11.11,23.69,2.22,104.72,17.05,85.9,623.08,8.86
JUN,11,5,9.98,1.93,0.09,18.57,30.99,1.84,99.37,16.86,86.73,622.93,15.81
JUN,11,6,1.65,4.79,0.14,29.39,37.4,1.79,105.55,15.22,87.33,622.86,22.75
JUN,11,7,1.6,5.13,0.30,27.79,87.08,1.68,111.68,15.75,85.77,623.09,31.31
JUN,11,8,6.94,8.57,0.28,22.45,61.03,1.84,107.68,18.2,77.08,623.48,24.55
JUN,11,9,30.55,13.07,0.24,14.14,63.26,1.52,111.78,20.91,66.12,623.59,21.52
JUN,11,10,38.19,35.28,0.13,12.78,44.19,1.35,137.75,22.99,58.22,623.6,22.64
JUN,11,11,47.23,17.92,0.11,6.65,50.26,2.39,258.47,23.95,56.88,623.51,20.04
JUN,11,12,55.33,11.19,0.04,3.48,35.87,2.46,278.87,25.01,52.55,623.21,16.19
JUN,11,13,62.53,9.24,0.03,3.92,26.59,2.67,275.76,24.13,47.67,622.8,14.39
JUN,11,14,66.74,5.18,0.00,2.88,25.59,2.85,288.15,26.32,40.8,622.19,13.64
JUN,11,15,65.71,2.72,NA,2.45,27.88,2.51,286.18,29.71,34.24,621.4,16.47
JUN,11,16,65.06,1.86,NA,1.7,20.01,3.33,291.85,29.92,31.7,620.77,13.82
JUN,11,17,56.06,1.66,NA,1.7,19.61,4.55,305.95,29.38,33.34,620.55,15.31
JUN,11,18,50.82,1.43,NA,1.7,31.54,2.77,289.5,29.06,30.19,620.2,9.12
JUN,11,19,48.79,1.1,0.00,4,19.6,1.43,303.35,25.83,29.15,620.3,NA
JUN,11,20,29.69,1.69,0.20,18.2,21.28,2.86,192.04,25.82,36.93,620.84,13.8
