DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,9,8,12.22,1.13,0.30,6.96,32.48,3.85,89.51,9.06,76.22,628.98,3.26
ENE,9,9,18.18,1.15,0.27,3.92,45.78,4.64,90.32,10.3,70.48,629.29,3.44
ENE,9,10,19.8,1.32,0.28,2.76,54.14,4.62,95.32,11.69,64.91,629.61,13.28
ENE,9,11,22.05,2.14,0.34,4.34,63.84,3.77,106.24,13.62,56.56,629.35,13.2
ENE,9,12,26.86,2.21,0.30,3.95,59.91,3.14,108.87,15.67,47.41,628.8,13.39
ENE,9,13,32.11,1.63,0.31,5.68,60.17,2.49,116.83,18.34,37.15,627.93,26.3
ENE,9,14,37.51,1.85,0.26,5.76,55.99,2.64,121.3,20.41,30.37,626.88,24.8
ENE,9,15,38.44,1.49,0.29,6.93,47.46,3.15,108.39,22.81,22.1,625.96,16.67
ENE,9,16,47.23,24.28,0.34,4.97,68.55,2.46,291.17,23.87,21.33,625.47,38.45
ENE,9,17,50.19,15.5,0.24,5.04,58.29,2.1,255.41,24.2,20.91,625.12,29.84
ENE,9,18,44.4,2.62,0.02,2.66,42.91,2.13,281.61,24.03,20.19,625.04,24.15
ENE,9,19,15.22,2.77,0.65,30.19,39.6,1.37,286.52,21.68,24.83,625.26,23.43
ENE,9,20,4.19,2.8,0.96,37.5,138.47,1.71,264.2,19.78,26.55,625.63,43.56
ENE,9,21,18.24,3.22,0.27,13,128.03,3.73,41.1,19.1,19.34,626.08,24.08
ENE,9,22,17.1,39.38,0.23,14.71,69.76,3.39,75.02,17.99,20.06,626.25,17.57
ENE,9,23,16.27,4.13,0.18,10.95,73.09,3.55,99.81,15.54,33.11,626.46,19.41
ENE,10,0,24.98,1.13,0.02,1.7,71.99,4.05,79.78,14.89,41.4,626.48,11.57
ENE,10,1,46.89,1.1,0.03,2.99,42.02,2.59,89.83,13.84,45.84,626.54,9.33
ENE,10,2,10.5,1.48,0.01,7.55,40.14,2.8,117.45,12.56,51.01,626.56,13.7
ENE,10,3,8.49,1.6,0.00,9.23,43.61,2.6,102.77,11.53,51.48,626.25,17.92
ENE,10,4,28.41,1.1,0.00,8.74,37.73,2.74,104.87,11.04,55.07,626,17.05
ENE,10,5,3.49,2.15,0.00,14.89,40.41,1.8,104.63,10.23,61.22,625.89,35.04
ENE,10,6,23,1.83,0.10,13.38,53.44,1.9,102.41,9.56,64.86,626.01,14.5
ENE,10,7,2.12,1.1,0.56,13.61,53.04,2.13,97.49,9.1,66.71,626.27,12.23
ENE,10,8,32.14,1.1,0.63,13.18,81.68,2.06,81.71,8.64,69.12,626.62,16.34
ENE,10,9,11.54,1.1,0.70,12.87,91.93,2.89,101.1,10.33,62.61,627.21,23.68
ENE,10,10,13.02,1.48,0.55,9.76,113.25,3.35,103.65,12.92,56.37,627.52,26.27
ENE,10,11,21.18,1.1,0.36,8.73,96.38,3.45,102.31,15.71,47.77,627.41,14.09
ENE,10,12,28.84,1.1,0.24,6.06,84.6,2.45,110.98,18.19,35.68,626.9,12.15
ENE,10,13,37.13,1.1,0.25,5.62,62.58,1.9,124.24,20.77,24.67,626.11,10.74
ENE,10,14,45.8,1.1,NA,3.16,54.8,1.42,134.47,22.89,15.55,624.95,24.59
ENE,10,15,45.84,NA,0.14,4.78,53.17,2.01,121.95,24.12,14.35,623.76,9.33
ENE,10,16,49.26,NA,0.00,1.7,47.41,1.76,169.82,25,11.4,623.25,11.97
ENE,10,17,43.77,NA,0.17,5.31,15.77,1.53,166.46,25.41,5.98,623.02,13.86
