DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
JULIO,13,9,0.025,0.011,0.011,0.88,45,0.007
JULIO,13,10,0.036,0.014,0.011,0.886,39,0.004
JULIO,13,11,0.047,0.017,0.011,0.891,37,0.004
JULIO,13,12,0.056,0.023,0.011,0.899,42,0.008
JULIO,13,13,0.072,0.032,0.012,0.946,52,0.008
JULIO,13,14,0.064,0.039,0.013,0.983,48,0.006
JULIO,13,15,0.081,0.049,0.013,1.008,50,0.008
JULIO,13,16,0.068,0.056,0.013,0.991,53,0.006
JULIO,13,17,0.062,0.061,0.014,0.98,45,0.004
JULIO,13,18,0.063,0.064,0.014,0.981,39,0.005
JULIO,13,19,0.06,0.066,0.014,0.979,43,0.005
JULIO,13,20,0.032,0.063,0.015,0.976,56,0.013
JULIO,13,21,0.029,0.057,0.015,0.925,49,0.013
JULIO,13,22,0.031,0.053,0.015,0.884,44,0.011
JULIO,13,23,0.025,0.046,0.015,0.839,42,0.009
JULIO,14,0,0.027,0.041,0.015,0.814,40,0.006
JULIO,14,1,0.024,0.036,0.015,0.802,36,0.006
JULIO,14,2,0.015,0.03,0.015,0.785,31,0.01
JULIO,14,3,0.017,0.025,0.015,0.77,28,0.008
JULIO,14,4,0.015,0.023,0.015,0.755,30,0.009
JULIO,14,5,0.01,0.02,0.015,0.741,37,0.011
JULIO,14,6,0.003,0.017,0.015,0.735,39,0.013
JULIO,14,7,0.008,0.015,0.015,0.75,39,0.016
JULIO,14,8,0.013,0.013,0.015,0.784,41,0.015
JULIO,14,9,0.034,0.014,0.015,0.804,34,0.007
JULIO,14,10,NA,0.014,0.015,0.822,32,0.006
JULIO,14,11,NA,0.014,0.015,0.834,33,0.005
