DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUL,14,10,0.037,19.307,17.418,0.41,23,24,0.011
JUL,14,11,0.045,21.164,17.423,0.42,26,27,0.010
JUL,14,12,0.050,25.393,17.842,0.43,25,22,0.011
JUL,14,13,0.057,31.573,18.276,0.44,24,19,0.010
JUL,14,14,0.060,37.866,18.580,0.42,22,20,0.012
JUL,14,15,0.066,45.008,18.945,0.40,21,19,0.010
JUL,14,16,0.072,51.977,19.111,0.39,21,20,0.010
JUL,14,17,0.052,54.860,19.228,0.38,24,22,0.008
JUL,14,18,0.043,55.642,19.248,0.36,23,18,0.007
JUL,14,19,0.043,55.314,19.241,0.35,17,15,0.006
JUL,14,20,0.043,54.522,18.072,0.34,20,14,0.010
JUL,14,21,0.038,52.095,17.821,0.34,22,15,0.011
JUL,14,22,0.032,48.704,15.537,0.33,25,21,0.011
JUL,14,23,0.032,44.445,14.285,0.31,20,20,0.010
JUL,15,0,0.034,39.676,13.400,0.30,17,19,0.009
JUL,15,1,0.032,37.215,12.942,0.28,17,16,0.009
JUL,15,2,0.037,36.450,8.562,0.29,20,15,0.008
JUL,15,3,0.031,35.014,7.933,0.29,19,15,0.011
JUL,15,4,0.016,31.585,7.747,0.28,17,15,0.020
JUL,15,5,0.019,29.204,7.715,0.26,17,16,0.016
JUL,15,6,0.015,27.011,7.841,0.27,15,17,0.019
JUL,15,7,0.011,24.397,8.898,0.29,19,17,0.020
JUL,15,8,0.020,22.733,9.694,0.31,21,24,0.015
JUL,15,9,0.022,21.465,9.558,0.34,23,20,0.014
JUL,15,10,0.037,21.462,10.162,0.34,18,21,0.008
JUL,15,11,0.038,22.358,10.416,0.34,18,18,0.008
JUL,15,12,0.043,25.740,10.208,0.34,17,17,0.008
JUL,15,13,0.047,29.308,9.892,0.35,17,53,0.011
JUL,15,14,0.049,33.561,9.863,0.35,16,35,0.010
JUL,15,15,0.050,38.352,9.847,0.40,16,25,0.013
JUL,15,16,0.057,42.889,9.771,0.41,18,19,0.012
JUL,15,17,0.043,45.446,9.583,0.39,22,21,0.010
JUL,15,18,0.028,44.381,9.601,0.44,20,15,0.020
JUL,15,19,0.032,43.608,9.678,0.47,17,12,0.016
JUL,15,20,0.028,41.693,12.205,0.50,19,18,0.020
JUL,15,21,0.033,39.919,19.015,0.57,17,18,0.011
JUL,15,22,0.025,36.977,21.361,0.56,22,17,0.011
JUL,15,23,0.025,33.825,25.176,0.52,24,27,0.009
JUL,16,0,0.025,29.876,27.585,0.62,13,22,0.011
JUL,16,1,0.017,26.632,29.801,0.61,20,17,0.011
JUL,16,2,0.021,25.742,31.724,0.56,19,19,0.011
JUL,16,3,0.021,24.415,33.865,0.55,16,15,0.013
JUL,16,4,0.017,23.067,35.344,0.52,15,13,0.013
JUL,16,5,0.016,20.860,35.782,0.44,15,15,0.010
JUL,16,6,0.012,19.216,35.810,0.44,17,15,0.015
JUL,16,7,0.013,17.730,34.740,0.43,17,15,0.018
JUL,16,8,0.015,16.452,35.013,0.35,18,16,0.018
JUL,16,9,0.019,16.780,35.389,0.36,17,19,0.016
JUL,16,10,0.028,17.640,36.371,0.40,13,17,0.010
JUL,16,11,0.033,19.048,36.558,0.39,14,17,0.009
JUL,16,12,0.038,21.636,37.201,0.41,15,17,0.009
JUL,16,13,0.044,25.227,37.433,0.42,14,20,0.009
JUL,16,14,0.051,30.109,37.807,0.42,15,17,0.010
JUL,16,15,0.050,34.747,37.925,0.42,17,21,0.011
JUL,16,16,0.051,39.259,37.853,0.41,20,20,0.011
JUL,16,17,0.046,42.596,37.832,0.41,22,21,0.011
JUL,16,18,0.040,44.049,37.816,0.39,33,18,0.014
JUL,16,19,0.044,45.423,38.237,0.43,34,15,0.010
JUL,16,20,0.043,46.056,35.921,0.42,22,17,0.009
JUL,16,21,0.025,43.607,29.472,0.45,15,16,0.017
