DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
DIC,18,14,13.49,3.20,0.383,4.61,62,19
DIC,18,15,16.30,3.07,0.397,2.73,61,19
DIC,18,16,18.97,3.03,0.408,3.61,62,19
DIC,18,17,21.46,3.00,0.417,3.53,63,19
DIC,18,18,22.72,3.17,0.430,6.93,63,19
DIC,18,19,22.43,3.34,0.463,11.04,62,18
DIC,18,20,22.05,3.30,0.477,7.54,58,17
DIC,18,21,21.46,3.25,0.472,3.61,55,16
DIC,18,22,21.54,3.20,0.454,2.88,50,14
DIC,18,23,20.77,3.22,0.425,2.96,46,13
DIC,19,0,19.81,3.23,0.394,2.53,44,13
DIC,19,1,18.96,3.24,0.355,1.48,44,13
DIC,19,2,18.91,3.24,0.309,1.61,43,13
DIC,19,3,19.65,3.25,0.246,3.20,43,13
DIC,19,4,20.49,3.37,0.197,0.30,43,13
DIC,19,5,20.76,3.28,0.163,1.38,43,13
DIC,19,6,19.82,3.03,0.142,3.83,43,13
DIC,19,7,18.59,3.04,0.134,6.76,43,13
DIC,19,8,17.19,3.17,0.161,7.80,43,13
DIC,19,9,16.06,3.14,0.214,7.73,42,13
DIC,19,10,16.05,3.10,0.249,4.73,42,13
DIC,19,11,16.91,3.19,0.281,3.98,41,13
DIC,19,12,17.82,3.33,0.317,4.64,40,13
DIC,19,13,20.12,3.31,0.363,5.73,40,13
DIC,19,14,23.27,3.06,0.400,5.81,39,13
DIC,19,15,27.34,3.17,0.411,1.59,39,14
DIC,19,16,32.53,3.28,0.378,0.30,38,14
DIC,19,17,37.76,3.37,0.325,0.30,37,14
DIC,19,18,41.63,3.36,0.293,0.30,36,14
DIC,19,19,41.09,3.32,0.340,19.26,36,14
DIC,19,20,37.81,3.51,0.590,32.73,37,14
DIC,19,21,33.47,3.72,0.759,29.19,39,15
DIC,19,22,28.74,3.91,0.920,27.61,43,16
DIC,19,23,23.96,4.07,0.958,19.22,46,18
DIC,20,0,19.58,4.23,0.974,7.94,48,18
DIC,20,1,14.89,4.34,0.977,4.79,49,19
DIC,20,2,10.25,4.31,0.974,6.04,50,19
DIC,20,3,9.09,4.31,0.897,9.33,51,19
DIC,20,4,9.77,4.34,0.620,9.74,52,20
DIC,20,5,10.18,4.39,0.416,11.38,53,20
DIC,20,6,10.19,4.42,0.238,12.89,53,20
DIC,20,7,9.70,4.41,0.207,12.76,54,21
DIC,20,8,7.89,4.35,0.224,11.46,55,21
DIC,20,9,6.23,4.28,0.268,10.75,56,22
DIC,20,10,5.17,4.30,0.333,11.04,57,22
DIC,20,11,5.16,4.26,0.389,10.40,59,22
DIC,20,12,5.98,4.27,0.448,12.65,60,22
