DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
SEPTIEMBRE,5,20,0.012,0.022,0.005,0.808,22,0.008
SEPTIEMBRE,5,21,0.015,0.02,0.005,0.81,19,0.005
SEPTIEMBRE,5,22,0.014,0.019,0.005,0.81,13,0.004
SEPTIEMBRE,5,23,0.013,0.017,0.005,0.801,9,0.005
SEPTIEMBRE,6,0,0.007,0.015,0.005,0.799,9,0.006
SEPTIEMBRE,6,1,0.007,0.013,0.005,0.775,9,0.005
SEPTIEMBRE,6,2,0.005,0.011,0.005,0.753,10,0.006
SEPTIEMBRE,6,3,0.004,0.01,0.005,0.728,11,0.006
SEPTIEMBRE,6,4,0.005,0.009,0.005,0.705,14,0.007
SEPTIEMBRE,6,5,0.001,0.007,0.005,0.712,15,0.008
SEPTIEMBRE,6,6,NA,NA,0.005,0.721,16,0.008
SEPTIEMBRE,6,7,0.002,NA,0.005,0.773,21,0.009
SEPTIEMBRE,6,8,0.002,NA,0.005,0.811,23,0.008
SEPTIEMBRE,6,9,0.004,NA,0.005,0.852,22,0.008
SEPTIEMBRE,6,10,0.009,NA,0.005,0.875,18,0.006
SEPTIEMBRE,6,11,0.015,NA,0.005,0.883,18,0.005
SEPTIEMBRE,6,12,0.021,NA,0.005,0.886,NA,0.003
SEPTIEMBRE,6,13,0.028,NA,0.005,0.873,NA,0.002
SEPTIEMBRE,6,14,0.034,0.014,0.005,0.858,9,0.002
SEPTIEMBRE,6,15,0.035,0.018,0.005,0.806,9,0.002
SEPTIEMBRE,6,16,0.038,0.023,0.005,0.766,6,0.002
SEPTIEMBRE,6,17,0.032,0.026,0.005,0.743,16,0.004
SEPTIEMBRE,6,18,0.021,0.028,0.005,0.753,16,0.006
SEPTIEMBRE,6,19,0.016,0.028,0.005,0.765,13,0.006
SEPTIEMBRE,6,20,0.017,0.028,0.005,0.785,12,0.006
SEPTIEMBRE,6,21,0.014,0.026,0.005,0.802,14,0.006
