DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MAYO,14,5,0.0231,0.0239,0.0075,0.398,7,8,0.0076
MAYO,14,6,0.0168,0.0229,0.0072,0.404,8,10,0.0108
MAYO,14,7,0.0089,0.0211,0.0071,0.430,9,12,0.0164
MAYO,14,8,0.0092,0.0192,0.0070,0.486,15,11,0.0168
MAYO,14,9,0.0218,0.0188,0.0069,0.543,14,11,0.0098
MAYO,14,10,0.0262,0.0191,0.0069,0.569,15,10,0.0093
MAYO,14,11,0.0289,0.0197,0.0069,0.580,17,12,0.0115
MAYO,14,12,0.0347,0.0212,0.0069,0.578,15,12,0.0116
MAYO,14,13,0.0413,0.0235,0.0070,0.569,15,10,0.0103
MAYO,14,14,0.0477,0.0273,0.0071,0.540,14,10,0.0098
MAYO,14,15,0.0528,0.0328,0.0073,0.500,11,15,0.0075
MAYO,14,16,0.0613,0.0393,0.0077,0.430,12,17,0.008
MAYO,14,17,0.0583,0.0439,0.0079,0.368,18,19,0.0104
MAYO,14,18,0.0502,0.0469,0.0079,0.352,18,18,0.008
MAYO,14,19,0.0434,0.0487,0.0079,0.358,41,15,0.0114
MAYO,14,20,0.0298,0.0481,0.0078,0.360,58,15,0.0125
MAYO,14,21,0.0237,0.0459,0.0084,0.372,47,14,0.0121
MAYO,14,22,0.0214,0.0426,0.0090,0.379,39,16,0.011
MAYO,14,23,0.0216,0.0387,0.0091,0.369,30,14,0.0078
MAYO,15,0,0.0228,0.0339,0.0091,0.360,22,12,0.0076
MAYO,15,1,0.0198,0.0291,0.0091,0.346,22,14,0.0068
MAYO,15,2,0.0192,0.0252,0.0090,0.315,16,8,0.0069
MAYO,15,3,0.0280,0.0233,0.0090,0.272,13,12,0.0082
MAYO,15,4,0.0222,0.0224,0.0088,0.238,14,6,0.0107
MAYO,15,5,0.0175,0.0216,0.0084,0.209,13,4,0.0095
MAYO,15,6,0.0137,0.0206,0.0084,0.206,12,12,0.0124
MAYO,15,7,0.0101,0.0192,0.0084,0.228,18,11,0.0151
MAYO,15,8,0.0159,0.0183,0.0084,0.262,22,9,0.0135
MAYO,15,9,0.0185,0.0181,0.0085,0.318,24,9,0.011
MAYO,15,10,0.0229,0.0186,0.0085,0.362,21,15,0.0097
MAYO,15,11,0.0351,0.0195,0.0085,0.388,17,14,0.0089
MAYO,15,12,0.0497,0.0229,0.0085,0.414,18,14,0.0092
MAYO,15,13,0.0623,0.0285,0.0085,0.437,25,19,0.0091
